#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
24.765	502
24.815	505
24.865	501
24.915	502
24.966	500
25.017	492
25.067	496
25.117	494
25.167	488
25.217	489
25.268	487
25.318	486
25.368	485
25.418	480
25.468	484
25.519	484
25.569	480
25.619	485
25.669	484
25.719	486
25.769	489
25.820	487
25.870	494
25.921	495
25.971	493
26.021	500
26.072	500
26.122	504
26.172	506
26.222	500
26.272	507
26.322	507
26.373	505
26.423	508
26.473	506
26.523	506
26.573	504
26.623	497
26.674	501
26.724	498
26.774	493
26.825	495
26.875	489
26.926	490
26.976	489
27.026	483
27.076	486
27.126	486
27.176	482
27.227	485
27.277	484
27.327	486
27.377	487
27.427	484
27.477	490
27.528	491
27.578	490
27.628	494
27.678	492
27.729	497
27.780	499
27.830	495
27.880	502
27.930	502
27.980	501
28.030	504
28.081	499
28.131	504
28.181	505
28.231	499
28.281	504
28.331	502
28.382	500
28.432	501
28.482	494
28.532	499
28.582	497
28.634	491
28.684	495
28.734	492
28.784	489
28.834	490
28.884	483
28.935	488
28.985	488
29.035	481
29.085	487
29.135	486
29.185	484
29.236	487
29.286	483
29.336	489
29.386	490
29.436	487
29.487	493
29.538	494
29.588	494
29.638	498
29.688	494
29.738	502
29.789	503
29.839	500
29.889	505
29.939	505
29.989	505
30.040	507
30.090	500
30.140	506
30.190	505
30.240	498
30.290	502
30.341	499
30.392	497
30.442	497
30.492	489
30.542	493
30.592	491
30.643	486
30.693	488
30.743	487
30.793	485
30.843	486
30.894	481
30.944	486
30.994	486
31.044	484
31.094	488
31.144	488
31.195	489
31.245	492
31.296	489
31.346	494
31.396	496
31.446	493
31.497	499
31.547	498
31.597	498
31.647	502
31.697	497
31.748	503
31.798	502
31.848	499
31.898	503
31.948	501
31.998	502
32.049	502
32.099	497
32.149	501
32.200	500
32.250	496
32.301	499
32.351	496
32.401	496
32.451	496
32.501	489
32.551	494
32.602	492
32.652	487
32.702	491
32.752	488
32.802	488
32.852	488
32.903	482
32.953	487
33.003	487
33.053	484
33.104	488
33.155	487
33.205	490
33.255	491
33.305	487
33.355	494
33.405	495
33.456	494
33.506	499
33.556	496
33.606	502
33.656	503
33.706	499
33.757	505
33.807	505
33.857	504
33.907	506
33.957	502
34.009	506
34.059	504
34.109	498
34.159	502
34.209	499
34.259	495
34.310	497
34.360	491
34.410	493
34.460	491
34.510	484
34.560	487
34.611	486
34.661	482
34.711	485
34.761	483
34.811	485
34.862	485
34.913	483
34.963	488
35.013	488
35.063	488
35.113	492
35.164	491
35.214	496
35.264	497
35.314	495
35.364	501
35.414	501
35.465	501
35.515	504
35.565	499
35.615	506
35.665	506
35.716	501
35.766	505
35.817	503
35.867	501
35.917	502
35.967	496
36.018	500
36.068	499
36.118	492
36.168	496
36.218	493
36.269	491
36.319	492
36.369	484
36.419	489
36.469	488
36.519	484
36.570	487
36.620	487
36.670	486
36.721	488
36.771	483
36.821	489
36.872	489
36.922	488
36.972	492
37.022	493
37.072	493
37.123	496
37.173	491
37.223	499
37.273	499
37.323	496
37.373	503
37.424	502
37.474	504
37.524	505
37.574	499
37.625	505
37.675	505
37.726	501
37.776	504
37.826	502
37.876	501
37.926	500
37.977	494
38.027	497
38.077	496
38.127	490
38.177	492
38.227	489
38.278	488
38.328	488
38.378	480
38.428	486
38.478	485
38.529	482
38.580	485
38.630	485
38.680	486
38.730	488
38.780	485
38.831	491
38.881	493
38.931	492
38.981	497
39.031	497
39.081	500
39.132	502
39.182	497
39.232	504
39.282	505
39.332	502
39.382	506
39.434	504
39.484	506
39.534	505
39.584	498
39.634	503
39.685	501
39.735	497
39.785	499
39.835	495
39.885	495
39.935	494
39.986	487
40.036	491
40.086	489
40.136	485
40.186	488
40.237	485
40.287	487
40.338	487
40.388	482
40.438	487
40.488	487
40.539	486
40.589	490
40.639	490
40.689	492
40.739	494
40.789	489
40.840	496
40.890	497
40.940	495
40.990	500
41.040	497
41.091	502
41.141	503
41.192	498
41.242	504
41.292	504
41.342	501
41.393	504
41.443	499
41.493	503
41.543	502
41.593	496
41.643	500
41.694	498
41.744	496
41.794	497
41.844	490
41.894	494
41.945	492
41.995	485
42.045	489
42.096	488
42.146	485
42.196	487
42.247	483
42.297	486
42.347	486
42.397	484
42.447	488
42.497	488
42.548	488
42.598	492
42.648	487
42.698	495
42.748	497
42.799	493
42.849	500
42.899	500
42.949	501
43.000	504
43.050	498
43.101	505
43.151	506
43.201	502
43.251	506
43.301	505
43.352	503
43.402	504
43.452	496
43.502	501
43.552	499
43.602	493
43.653	495
43.703	493
43.753	490
43.803	490
43.853	483
43.904	488
43.955	486
44.005	482
44.055	485
44.105	485
44.155	484
44.206	486
44.256	482
44.306	488
44.356	490
44.406	487
44.456	493
44.507	494
44.557	496
44.607	498
44.657	494
44.707	501
44.757	502
44.809	498
44.859	504
44.909	503
44.959	504
45.009	505
45.060	498
45.110	505
45.160	503
45.210	498
45.260	501
45.310	499
45.361	499
45.411	499
45.461	492
45.511	496
45.561	495
45.611	490
45.662	493
45.713	490
45.763	490
45.813	490
45.863	484
45.914	489
45.964	487
46.014	484
46.064	488
46.114	487
46.164	488
46.215	489
46.265	484
46.315	491
46.365	492
46.415	490
46.465	494
46.516	494
46.566	496
46.617	498
46.667	495
46.717	501
46.768	502
46.818	500
46.868	505
46.918	503
46.968	505
47.018	506
47.069	500
47.119	505
47.169	503
47.219	500
47.269	502
47.320	496
47.370	499
47.420	497
47.470	490
47.521	493
47.571	490
47.622	486
47.672	488
47.722	485
47.772	486
47.822	485
47.872	480
47.923	485
47.973	485
48.023	483
48.073	487
48.123	486
48.174	490
48.224	492
48.274	488
48.324	496
48.374	497
48.425	496
48.476	501
48.526	497
48.576	504
48.626	505
48.676	500
48.726	506
48.777	505
48.827	503
48.877	506
48.927	499
48.977	504
49.028	503
49.078	495
49.128	500
49.178	497
49.228	495
49.278	495
49.330	489
49.380	493
49.430	491
49.480	485
49.530	489
49.581	489
49.631	485
49.681	487
49.731	482
49.781	487
49.831	488
49.882	485
49.932	489
49.982	490
50.032	489
50.082	492
50.132	489
50.183	494
50.234	496
50.284	492
50.334	498
50.384	498
50.435	498
50.485	501
50.535	496
50.585	503
50.635	504
50.685	500
50.736	505
50.786	503
50.836	503
50.886	504
50.936	497
50.986	502
51.037	501
51.087	495
51.138	498
51.188	496
51.238	494
51.289	493
51.339	485
51.389	490
51.439	489
51.489	483
51.539	487
51.590	485
51.640	484
51.690	485
51.740	481
51.790	486
51.840	487
51.891	484
51.941	490
51.992	490
52.042	492
52.092	495
52.143	492
52.193	499
52.243	501
52.293	499
52.343	504
52.393	503
52.444	506
52.494	507
52.544	501
52.594	507
52.644	506
52.694	501
52.745	505
52.795	501
52.845	501
52.896	500
52.946	491
52.997	496
53.047	494
53.097	489
53.147	491
53.197	488
53.247	487
53.298	487
53.348	482
53.398	485
53.448	486
53.498	483
53.549	486
53.599	487
53.649	488
53.699	490
53.749	487
53.800	492
53.851	494
53.901	492
53.951	497
54.001	496
54.051	499
54.101	501
54.152	495
54.202	502
54.252	502
54.302	499
54.352	504
54.403	504
54.453	503
54.503	502
54.553	498
54.603	502
54.653	501
54.705	498
54.755	500
54.805	495
54.855	498
54.905	497
54.955	491
55.006	495
55.056	493
55.106	489
55.156	492
55.206	487
55.257	489
55.307	489
55.357	484
55.407	488
55.457	487
55.507	484
55.558	488
55.609	486
55.659	489
55.709	490
55.759	486
55.809	492
55.860	493
55.910	493
55.960	497
56.010	494
56.060	500
56.111	501
56.161	497
56.211	504
56.261	504
56.311	503
56.361	507
56.412	499
56.462	506
56.513	506
56.563	500
56.613	504
56.664	502
56.714	499
56.764	499
56.814	491
56.864	495
56.914	492
56.965	487
57.015	490
57.065	487
57.115	484
57.165	485
57.215	480
57.266	485
57.316	485
57.366	481
57.417	486
57.467	487
57.518	487
57.568	490
57.618	487
57.668	493
57.718	495
57.768	492
57.819	499
57.869	499
57.919	500
57.969	503
58.019	496
58.069	505
58.120	505
58.170	501
58.220	505
58.270	503
58.321	502
58.372	504
58.422	496
58.472	502
58.522	500
58.572	494
58.622	498
58.673	495
58.723	494
58.773	494
58.823	487
58.873	492
58.923	490
58.974	486
59.024	489
59.074	487
59.124	487
59.174	488
59.226	482
59.276	489
59.326	488
59.376	485
59.426	490
59.476	490
59.527	491
59.577	493
59.627	489
59.677	495
59.727	497
59.777	495
59.828	499
59.878	498
59.928	502
59.978	503
60.028	497
60.079	505
60.130	505
60.180	501
60.230	505
60.280	503
60.330	504
60.381	504
60.431	497
60.481	502
60.531	500
60.581	494
60.632	497
60.682	493
60.732	493
60.782	492
60.832	484
60.882	488
60.933	487
60.984	484
61.034	486
61.084	484
61.134	485
61.184	486
61.235	482
61.285	488
61.335	488
61.385	486
61.435	492
61.486	492
61.536	495
61.586	497
61.636	493
61.686	500
61.736	501
61.787	500
61.837	504
61.888	504
61.938	505
61.988	506
62.038	499
62.089	505
62.139	504
62.189	500
62.239	503
62.289	496
62.340	500
62.390	499
62.440	492
62.490	496
62.540	494
62.590	491
62.641	492
62.691	488
62.741	490
62.792	489
62.842	484
62.893	487
62.943	487
62.993	485
63.043	488
63.093	486
63.143	488
63.194	489
63.244	486
63.294	491
63.344	492
63.394	490
63.444	494
63.495	489
63.545	497
63.595	498
63.645	495
63.696	501
63.747	500
63.797	500
63.847	503
63.897	497
63.947	504
63.997	504
64.048	499
64.098	504
64.148	503
64.198	501
64.248	502
64.298	495
64.349	501
64.399	499
64.449	493
64.499	496
64.549	494
64.601	491
64.651	492
64.701	485
64.751	489
64.801	488
64.851	483
64.902	486
64.952	486
65.002	484
65.052	487
65.102	482
65.152	488
65.203	489
65.253	487
65.303	491
65.353	491
65.403	493
65.454	496
65.505	491
65.555	499
65.605	500
65.655	498
65.705	503
65.756	502
65.806	504
65.856	505
65.906	498
65.956	505
66.006	504
66.057	502
66.107	504
66.157	501
66.207	499
66.257	500
66.308	493
66.358	497
66.409	495
66.459	490
66.509	492
66.559	490
66.610	489
66.660	488
66.710	482
66.760	487
66.810	486
66.861	483
66.911	487
66.961	486
67.011	487
67.061	488
67.111	485
67.162	491
67.212	492
67.262	489
67.313	495
67.363	495
67.413	498
67.464	499
67.514	495
67.564	502
67.614	503
67.664	500
67.715	504
67.765	502
67.815	504
67.865	504
67.915	498
67.965	504
68.016	502
68.066	499
68.116	502
68.166	500
68.217	499
68.267	497
68.318	490
68.368	495
68.418	493
68.468	489
68.518	491
68.569	487
68.619	489
68.669	488
68.719	483
68.769	487
68.819	487
68.870	486
68.920	488
68.970	485
69.020	489
69.070	490
69.121	486
69.172	493
69.222	494
69.272	492
69.322	496
69.372	494
69.423	499
69.473	501
69.523	496
69.573	504
69.623	503
69.673	502
69.724	505
69.774	499
69.824	505
69.874	504
69.924	500
69.974	503
70.026	501
70.076	498
70.126	499
70.176	493
70.226	496
70.277	495
70.327	488
70.377	492
70.427	489
70.477	486
70.527	488
70.578	481
70.628	486
70.678	486
70.728	482
70.778	487
70.829	487
70.879	486
70.930	489
70.980	485
71.030	492
71.080	493
71.131	490
71.181	496
71.231	497
71.281	496
71.331	500
71.381	494
71.432	502
71.482	502
71.532	498
71.582	504
71.632	502
71.683	502
71.733	504
71.784	497
71.834	503
71.884	502
71.934	496
71.985	501
72.035	499
72.085	497
72.135	497
72.185	491
72.235	495
72.286	494
72.336	488
72.386	491
72.436	490
72.486	488
72.537	489
72.587	484
72.637	488
72.688	487
72.738	484
72.788	488
72.839	487
72.889	488
72.939	490
72.989	485
73.039	491
73.089	493
73.140	490
73.190	496
73.240	496
73.290	497
73.340	500
73.391	494
73.441	503
73.491	504
73.541	500
73.592	506
73.642	504
73.693	506
73.743	505
73.793	498
73.843	504
73.893	503
73.944	498
73.994	501
74.044	497
74.094	496
74.144	495
74.194	488
74.245	492
74.295	490
74.345	485
74.395	487
74.445	485
74.496	485
74.547	485
74.597	481
74.647	486
74.697	486
74.747	485
74.798	489
74.848	489
74.898	491
74.948	493
74.998	489
75.048	496
75.099	498
75.149	496
75.199	500
75.249	496
75.299	503
75.349	504
75.401	499
75.451	505
75.501	504
75.551	501
75.601	504
75.652	499
75.702	503
75.752	502
75.802	496
75.852	500
75.902	498
75.953	494
76.003	496
76.053	491
76.103	493
76.153	492
76.203	486
76.254	489
76.305	488
76.355	486
76.405	487
76.455	485
76.506	487
76.556	487
76.606	483
76.656	488
76.706	489
76.756	489
76.807	492
76.857	489
76.907	494
76.957	496
77.007	492
77.057	499
77.108	500
77.158	500
77.209	503
77.259	499
77.309	505
77.360	505
77.410	501
77.460	506
77.510	504
77.560	502
77.610	504
77.661	496
77.711	502
77.761	500
77.811	493
77.861	497
77.912	494
77.962	491
78.012	491
78.062	483
78.113	488
78.163	487
78.214	483
78.264	486
78.314	484
78.364	484
78.414	486
78.464	481
78.515	488
78.565	489
78.615	485
78.665	492
78.715	493
78.766	493
78.816	497
78.866	494
78.916	500
78.966	501
79.017	498
79.068	503
79.118	503
79.168	503
79.218	504
79.268	498
79.318	504
79.369	503
79.419	499
79.469	503
79.519	500
79.569	500
79.620	499
79.670	493
79.720	497
79.770	496
79.820	490
79.870	494
79.922	492
79.972	491
80.022	491
80.072	486
80.122	490
80.173	489
80.223	485
80.273	489
80.323	487
80.373	488
80.423	489
80.474	483
80.524	490
80.574	490
80.624	488
80.674	493
80.724	492
80.775	494
80.826	496
80.876	491
80.926	498
80.976	498
81.027	497
81.077	502
81.127	501
81.177	504
81.227	504
81.277	500
81.328	506
81.378	505
81.428	501
81.478	504
81.528	501
81.578	502
81.629	502
81.679	494
81.730	498
81.780	496
81.830	491
81.881	493
81.931	490
81.981	489
82.031	488
82.081	482
82.131	486
82.182	485
82.232	483
82.282	485
82.332	484
82.382	487
82.432	488
82.483	484
82.533	490
82.584	491
82.634	491
82.684	495
82.735	493
82.785	498
82.835	499
82.885	495
82.935	502
82.985	502
83.036	500
83.086	504
83.136	499
83.186	503
83.236	503
83.286	498
83.337	503
83.387	501
83.437	498
83.488	501
83.538	495
83.589	499
83.639	498
83.689	493
83.739	497
83.789	495
83.839	491
83.890	493
83.940	489
83.990	492
84.040	491
84.090	485
84.141	489
84.191	489
84.241	486
84.291	488
84.341	485
84.392	488
84.443	488
84.493	484
84.543	490
84.593	491
84.643	490
84.693	493
84.744	489
84.794	496
84.844	497
84.894	494
84.944	501
84.995	501
85.045	501
85.095	504
85.145	498
85.195	505
85.245	506
85.297	501
85.347	506
85.397	504
85.447	502
85.497	503
85.547	496
85.598	499
85.648	497
85.698	491
85.748	495
85.798	492
85.849	489
85.899	489
85.949	483
85.999	486
86.049	485
86.099	481
86.150	485
86.201	484
86.251	484
86.301	486
86.351	483
86.401	489
86.452	491
86.502	489
86.552	494
86.602	495
86.652	496
86.703	500
86.753	494
86.803	503
86.853	503
86.903	500
86.953	505
87.004	504
87.054	505
87.105	506
87.155	497
87.205	504
87.256	503
87.306	498
87.356	501
87.406	498
87.456	496
87.506	497
87.557	489
87.607	494
87.657	492
87.707	488
87.757	490
87.807	488
87.858	488
87.908	488
87.958	482
88.009	487
88.059	487
88.110	484
88.160	489
88.210	488
88.260	490
88.310	491
88.360	487
88.411	493
88.461	493
88.511	492
88.561	497
88.611	496
88.661	499
88.712	500
88.762	495
88.812	502
88.862	502
88.913	500
88.964	504
89.014	502
89.064	504
89.114	504
89.164	498
89.214	503
89.265	502
89.315	498
89.365	500
89.415	495
89.465	498
89.515	496
89.566	489
89.616	493
89.666	490
89.716	486
89.766	489
89.818	485
89.868	485
89.918	485
89.968	481
90.018	485
90.068	486
90.119	484
90.169	488
90.219	487
90.269	491
90.319	492
90.369	490
90.420	496
90.470	498
90.520	497
90.570	502
90.620	499
90.671	505
90.722	506
90.772	501
90.822	507
90.872	506
90.922	504
90.973	506
91.023	499
91.073	504
91.123	502
91.173	496
91.224	499
91.274	496
91.324	492
91.374	493
91.424	487
91.474	489
91.525	488
91.576	483
91.626	487
91.676	486
91.726	484
91.776	486
91.827	483
91.877	487
91.927	488
91.977	485
92.027	491
92.078	491
92.128	492
92.178	495
92.228	491
92.278	497
92.328	499
92.379	495
92.429	501
92.480	501
92.530	501
92.580	503
92.630	497
92.681	504
92.731	504
92.781	499
92.831	504
92.881	502
92.932	500
92.982	501
93.032	494
93.082	499
93.132	498
93.182	492
93.233	495
93.283	493
93.333	491
93.384	491
93.434	484
93.485	488
93.535	487
93.585	483
93.635	487
93.685	485
93.735	485
93.786	487
93.836	483
93.886	488
93.936	490
93.986	488
94.036	493
94.087	494
94.137	494
94.187	498
94.237	494
94.288	502
94.339	502
94.389	500
94.439	505
94.489	505
94.539	507
94.589	507
94.640	500
94.690	506
94.740	505
94.790	500
94.840	503
94.890	499
94.941	498
94.991	497
95.041	489
95.091	493
95.141	491
95.193	486
95.243	487
95.293	485
95.343	484
95.393	485
95.443	480
95.494	485
95.544	485
95.594	483
95.644	487
95.694	487
95.744	490
95.795	493
95.845	488
95.895	496
95.945	497
95.995	497
96.046	501
96.097	501
96.147	504
96.197	505
96.247	499
96.297	506
96.348	506
96.398	502
96.448	505
96.498	504
96.548	503
96.598	501
96.649	495
96.699	499
96.749	497
96.799	493
96.849	494
96.900	490
96.950	491
97.001	490
97.051	484
97.101	488
97.151	487
97.202	484
97.252	487
97.302	485
97.352	487
97.402	487
97.453	484
97.503	490
97.553	490
97.603	489
97.653	493
97.703	491
97.754	496
97.804	498
97.854	494
97.905	500
97.955	501
98.005	500
98.056	504
98.106	499
98.156	505
98.206	505
98.256	500
98.307	505
98.357	503
98.407	501
98.457	503
98.507	495
98.557	499
98.608	498
98.658	491
98.708	495
98.758	492
98.809	489
98.859	489
98.910	483
98.960	487
99.010	486
99.060	481
99.110	485
99.161	485
99.211	484
99.261	486
99.311	482
99.361	489
99.411	490
99.462	488
99.512	494
99.562	495
99.612	496
99.662	500
99.713	494
99.764	503
99.814	505
99.864	501
99.914	506
99.964	506
100.015	506
100.065	507
100.115	500
100.165	505
100.215	503
100.265	498
100.316	500
100.366	498
100.416	496
100.466	495
100.516	488
100.566	491
100.618	490
100.668	484
100.718	487
100.768	485
100.818	484
100.869	486
100.919	481
100.969	485
101.019	487
101.069	484
101.119	489
101.170	489
101.220	491
101.270	494
101.320	489
101.370	497
101.421	498
101.471	496
101.522	501
101.572	501
101.622	502
101.672	504
101.723	498
101.773	506
101.823	505
101.873	501
101.923	505
101.973	502
102.024	503
102.074	502
102.124	495
102.174	499
102.224	498
102.275	492
102.325	495
102.376	492
102.426	491
102.476	491
102.526	484
102.577	488
102.627	487
102.677	483
102.727	487
102.777	486
102.827	487
102.878	487
102.928	483
102.978	489
103.028	490
103.078	489
103.129	493
103.179	493
103.229	496
103.280	497
103.330	493
103.380	500
103.431	501
103.481	500
103.531	504
103.581	505
103.631	505
103.681	505
103.732	499
103.782	505
103.832	504
103.882	501
103.932	503
103.983	497
104.033	500
104.083	499
104.133	492
104.184	495
104.234	494
104.285	489
104.335	491
104.385	487
104.435	488
104.485	487
104.536	482
104.586	487
104.636	486
104.686	484
104.736	487
104.786	485
104.837	488
104.887	490
104.937	486
104.987	493
105.037	493
105.088	492
105.139	497
105.189	495
105.239	499
105.289	501
105.339	497
105.390	503
105.440	503
105.490	502
105.540	504
105.590	498
105.640	504
105.691	504
105.741	498
105.791	503
105.841	501
105.891	499
105.941	500
105.993	493
106.043	498
106.093	496
106.143	490
106.193	493
106.244	492
106.294	489
106.344	490
106.394	485
106.444	488
106.494	487
106.545	484
106.595	488
106.645	487
106.695	486
106.745	488
106.795	484
106.846	490
106.897	491
106.947	489
106.997	494
107.047	494
107.098	496
107.148	498
107.198	494
107.248	501
107.298	502
107.348	499
107.399	505
107.449	504
107.499	505
107.549	506
107.599	500
107.649	505
107.700	505
107.750	500
107.801	502
107.851	499
107.901	498
107.952	497
108.002	491
108.052	494
108.102	491
108.152	487
108.202	488
108.253	486
108.303	485
108.353	485
108.403	480
108.453	485
108.504	485
108.554	483
108.604	487
108.654	487
108.705	489
108.755	491
108.806	488
108.856	495
108.906	496
108.956	494
109.006	501
109.056	500
109.107	503
109.157	505
109.207	499
109.257	506
109.307	506
109.358	502
109.408	506
109.458	503
109.508	504
109.558	503
109.609	496
109.660	500
109.710	497
109.760	494
109.810	495
109.860	493
109.910	491
109.961	490
110.011	484
110.061	488
110.111	487
110.161	484
110.212	487
110.262	485
110.312	487
110.362	487
110.412	484
110.462	489
110.514	490
110.564	488
110.614	493
110.664	491
110.714	495
110.765	497
110.815	492
110.865	500
110.915	500
110.965	498
111.015	503
111.066	498
111.116	504
111.166	504
111.216	499
111.266	504
111.316	504
111.367	501
111.418	503
111.468	498
111.518	501
111.568	500
111.619	494
111.669	497
111.719	495
111.769	492
111.819	493
111.869	487
111.920	490
111.970	489
112.020	484
112.070	487
112.120	486
112.170	484
112.221	486
112.271	483
112.322	487
112.372	488
112.422	485
112.473	491
112.523	491
112.573	491
112.623	496
112.673	492
112.723	499
112.774	500
112.824	497
112.874	504
112.924	504
112.974	504
113.024	506
113.075	501
113.125	506
113.176	506
113.226	501
113.276	504
113.327	502
113.377	500
113.427	500
113.477	492
113.527	496
113.577	494
113.628	488
113.678	490
113.728	488
113.778	485
113.828	486
113.878	480
113.929	485
113.979	485
114.029	481
114.080	486
114.130	487
114.181	487
114.231	490
114.281	485
114.331	493
114.381	494
114.431	492
114.482	498
114.532	498
114.582	500
114.632	502
114.682	496
114.733	504
114.783	504
114.833	500
114.883	505
114.933	503
114.984	503
115.035	504
115.085	498
115.135	502
115.185	501
115.235	495
115.285	498
115.336	495
115.386	492
115.436	493
115.486	485
115.536	491
115.587	489
115.637	485
115.687	488
115.737	486
115.787	486
115.837	487
115.889	482
115.939	487
115.989	488
116.039	486
116.089	490
116.139	490
116.190	492
