#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
67.010	460
67.060	459
67.111	459
67.161	466
67.211	464
67.261	471
67.311	474
67.361	469
67.412	478
67.463	475
67.513	473
67.563	479
67.613	470
67.664	475
67.714	474
67.764	466
67.814	471
67.864	468
67.914	464
67.965	468
68.015	462
68.065	468
68.115	468
68.165	462
68.215	470
68.266	467
68.316	467
68.367	472
68.417	464
68.467	472
68.518	471
68.568	462
68.618	469
68.668	464
68.718	463
68.768	466
68.819	458
68.869	465
68.919	465
68.969	460
69.019	468
69.069	466
69.120	468
69.170	475
69.221	468
69.271	479
69.321	480
69.372	474
69.422	481
69.472	475
69.522	475
69.572	477
69.622	467
69.673	471
69.723	467
69.773	459
69.823	461
69.873	451
69.923	453
69.974	456
70.024	450
70.074	457
70.125	458
70.175	457
70.226	466
70.276	463
70.326	472
70.376	480
70.426	474
70.476	487
70.527	487
70.577	482
70.627	490
70.677	479
70.727	482
70.778	481
70.828	468
70.878	471
70.928	465
70.978	454
71.029	456
71.080	447
71.130	448
71.180	449
71.230	444
71.280	451
71.330	455
71.381	453
71.431	465
71.481	462
71.531	473
71.581	482
71.632	479
71.682	491
71.732	491
71.782	486
71.832	493
71.882	481
71.934	485
71.984	483
72.034	470
72.084	472
72.134	464
72.184	454
72.235	455
72.285	444
72.335	445
72.385	447
72.435	443
72.486	451
72.536	453
72.586	453
72.636	464
72.686	463
72.736	474
72.787	481
72.838	477
72.888	490
72.938	489
72.988	487
73.038	492
73.089	481
73.139	485
73.189	482
73.239	470
73.289	472
73.340	464
73.390	456
73.440	457
73.490	448
73.540	450
73.590	452
73.641	447
73.691	454
73.742	456
73.792	456
73.842	466
73.893	463
73.943	473
73.993	479
74.043	473
74.093	484
74.143	483
74.194	481
74.244	485
74.294	475
74.344	480
74.394	477
74.444	467
74.495	471
74.545	465
74.595	460
74.646	463
74.696	456
74.747	460
74.797	461
74.847	454
74.897	463
74.947	463
74.997	464
75.048	469
75.098	464
75.148	472
75.198	474
75.248	468
75.298	476
75.349	471
75.399	471
75.449	474
75.499	464
75.550	472
75.601	470
75.651	463
75.701	469
75.751	466
75.801	464
75.851	470
75.902	463
75.952	471
76.002	472
76.052	466
76.102	474
76.152	470
76.203	472
76.253	474
76.303	465
76.353	473
76.403	471
76.455	462
76.505	467
76.555	462
76.605	460
76.655	463
76.705	454
76.756	462
76.806	462
76.856	459
76.906	466
76.956	463
77.006	469
77.057	476
77.107	471
77.157	481
77.207	482
77.257	477
77.308	484
77.359	477
77.409	478
77.459	479
77.509	469
77.559	473
77.610	467
77.660	459
77.710	461
77.760	451
77.810	451
77.861	453
77.911	447
77.961	455
78.011	456
78.061	454
78.111	465
78.162	463
78.213	471
78.263	479
78.313	475
78.363	487
78.413	487
78.464	483
78.514	490
78.564	480
78.614	482
78.664	482
78.715	469
78.765	472
78.815	466
78.865	456
78.915	457
78.965	447
79.016	448
79.066	451
79.117	445
79.167	452
79.217	455
79.267	453
79.318	465
79.368	462
79.418	473
79.468	480
79.518	476
79.569	488
79.619	487
79.669	484
79.719	490
79.769	481
79.819	483
79.870	480
79.920	470
79.970	471
80.021	465
80.071	456
80.122	458
80.172	449
80.222	451
80.272	453
80.322	448
80.372	457
80.423	458
80.473	458
80.523	466
80.573	463
80.623	474
80.673	479
80.724	475
80.774	484
80.824	482
80.874	479
80.925	484
80.976	475
81.026	478
81.076	476
81.126	466
81.176	470
81.226	465
81.277	460
81.327	463
81.377	456
81.427	461
81.477	461
81.527	457
81.578	465
81.628	465
81.678	464
81.728	471
81.778	465
81.830	473
81.880	474
81.930	468
81.980	475
82.030	472
82.080	468
82.131	473
82.181	464
82.231	470
82.281	470
82.331	463
82.381	469
82.432	466
82.482	465
82.532	471
82.582	464
82.632	473
82.683	473
82.734	468
82.784	475
82.834	471
82.884	470
82.934	474
82.985	465
83.035	471
83.085	469
83.135	460
83.185	466
83.235	460
83.286	457
83.336	462
83.386	455
83.436	463
83.486	464
83.537	461
83.587	469
83.638	468
83.688	472
83.738	478
83.788	473
83.839	483
83.889	482
83.939	477
83.989	483
84.039	475
84.090	475
84.140	475
84.190	466
84.240	468
84.290	463
84.340	454
84.391	457
84.441	449
84.491	450
84.542	454
84.592	449
84.642	458
84.693	461
84.743	461
84.793	471
84.843	468
84.893	477
84.944	484
84.994	478
85.044	490
85.094	488
85.144	483
85.194	488
85.245	477
85.295	478
85.345	476
85.395	463
85.446	465
85.496	459
85.547	451
85.597	453
85.647	446
85.697	448
85.747	452
85.798	449
85.848	458
85.898	461
85.948	462
85.998	472
86.048	469
86.099	480
86.149	485
86.199	480
86.249	490
86.299	488
86.350	482
86.401	486
86.451	474
86.501	476
86.551	474
86.601	462
86.652	465
86.702	459
86.752	452
86.802	454
86.852	448
86.902	452
86.953	455
87.003	450
87.053	461
87.103	463
87.153	463
87.203	473
87.255	469
87.305	479
87.355	483
87.405	479
87.455	486
87.506	483
87.556	477
87.606	481
87.656	471
87.706	474
87.756	471
87.807	461
87.857	464
87.907	460
87.957	455
88.007	458
88.058	452
88.108	459
88.159	462
88.209	458
88.259	467
88.309	468
88.360	467
88.410	475
88.460	469
88.510	478
88.560	479
88.610	471
88.661	480
88.711	475
88.761	470
88.811	474
88.861	464
88.912	468
88.962	466
89.013	459
89.063	464
89.113	462
89.163	459
89.214	465
89.264	459
89.314	468
89.364	471
89.414	466
89.464	475
89.515	473
89.565	473
89.615	478
89.665	471
89.715	477
89.766	475
89.816	468
89.866	471
89.917	465
89.967	461
90.017	464
90.068	455
90.118	462
90.168	461
90.218	456
90.268	463
90.318	462
90.369	464
90.419	470
90.469	467
90.519	477
90.569	479
90.620	475
90.670	483
90.720	477
90.770	479
90.821	481
90.871	471
90.922	476
90.972	472
91.022	464
91.072	465
91.122	459
91.173	455
91.223	457
91.273	449
91.323	456
91.373	457
91.423	456
91.474	463
91.524	460
91.574	468
91.624	475
91.674	473
91.725	482
91.776	484
91.826	479
91.876	487
91.926	477
91.976	482
92.027	481
92.077	470
92.127	474
92.177	468
92.227	459
92.277	461
92.328	452
92.378	453
92.428	454
92.478	448
92.528	455
92.578	457
92.630	455
92.680	466
92.730	463
92.780	472
92.830	478
92.881	473
92.931	484
92.981	484
93.031	480
93.081	486
93.131	478
93.182	480
93.232	478
93.282	467
93.332	471
93.382	465
93.432	457
93.483	460
93.534	451
93.584	455
93.634	457
93.684	452
93.735	461
93.785	462
93.835	461
93.885	470
93.935	464
93.985	474
94.036	479
94.086	472
94.136	482
94.186	479
94.236	476
94.286	480
94.337	468
94.387	473
94.438	472
94.488	462
94.538	467
94.589	464
94.639	459
94.689	463
94.739	458
94.789	464
94.839	465
94.890	461
94.940	469
94.990	469
95.040	468
95.090	474
95.141	468
95.191	476
95.241	475
95.291	467
95.342	474
95.392	471
95.443	467
95.493	470
95.543	461
95.593	466
95.643	466
95.693	458
95.744	466
95.794	465
95.844	464
95.894	470
95.944	465
95.995	474
96.045	475
96.095	470
96.145	477
96.195	472
96.246	472
96.297	476
96.347	466
96.397	473
96.447	470
96.497	462
96.547	466
96.598	460
96.648	458
96.698	461
96.748	453
96.798	461
96.849	463
96.899	459
96.949	468
96.999	467
97.049	470
97.099	478
97.151	472
97.201	482
97.251	483
97.301	476
97.351	483
97.402	475
97.452	474
97.502	476
97.552	465
97.602	468
97.652	464
97.703	456
97.753	459
97.803	451
97.853	452
97.903	455
97.953	450
98.004	459
98.055	463
98.105	462
98.155	471
98.205	467
98.256	476
98.306	483
98.356	477
98.406	487
98.456	486
98.506	480
98.557	485
98.607	473
98.657	475
98.707	474
98.757	461
98.807	465
98.858	460
98.908	452
98.959	456
99.009	448
99.059	452
99.110	457
99.160	453
99.210	462
99.260	465
99.310	463
99.360	474
99.411	470
99.461	478
99.511	484
99.561	477
99.611	485
99.661	483
99.712	476
99.762	481
99.813	470
99.863	472
99.913	470
99.964	460
100.014	463
100.064	460
100.114	456
100.164	459
100.214	452
100.265	459
100.315	463
100.365	459
100.415	468
100.465	469
100.515	468
100.566	476
100.616	468
100.666	476
100.717	478
100.767	471
100.818	477
100.868	474
100.918	467
100.968	472
101.018	464
101.068	467
101.119	468
101.169	460
101.219	467
101.269	466
101.319	462
101.370	469
101.420	462
101.470	469
101.520	472
101.570	466
101.621	472
101.672	473
101.722	468
101.772	473
101.822	464
101.872	469
101.922	469
101.973	462
102.023	467
102.073	463
102.123	460
102.173	465
102.224	459
102.274	466
102.324	469
102.374	464
102.424	473
102.474	473
102.526	470
102.576	479
102.626	473
102.676	480
102.726	479
102.776	472
102.827	477
102.877	472
102.927	466
102.977	469
103.027	458
103.078	462
103.128	460
103.178	452
103.228	458
103.278	456
103.328	456
103.379	462
103.430	458
103.480	468
103.530	472
103.580	468
103.630	480
103.681	477
103.731	480
103.781	485
103.831	477
103.881	485
103.932	482
103.982	473
104.032	477
104.082	467
104.132	464
104.182	463
104.233	453
104.283	458
104.334	455
104.384	450
104.434	456
104.485	455
104.535	457
104.585	464
104.635	460
104.685	472
104.735	475
104.786	473
104.836	482
104.886	478
104.936	481
104.986	485
105.036	477
105.087	482
105.137	478
105.187	469
105.238	472
105.288	463
105.339	460
105.389	462
105.439	454
105.489	459
105.539	458
105.589	454
105.640	461
105.690	456
105.740	462
105.790	470
105.840	465
105.890	475
105.941	476
105.991	472
106.041	479
106.091	471
106.142	476
106.193	478
106.243	467
106.293	474
106.343	471
106.393	464
106.443	468
106.494	460
106.544	464
106.594	466
106.644	460
106.694	467
106.744	467
106.795	464
106.845	471
106.895	466
106.945	471
106.995	473
107.047	466
107.097	474
107.147	472
107.197	467
107.247	471
107.297	463
107.348	466
107.398	467
107.448	460
107.498	466
107.548	465
107.598	461
107.649	469
107.699	462
107.749	469
107.799	473
107.849	467
107.900	477
107.951	476
108.001	472
108.051	479
108.101	470
108.151	475
108.202	474
108.252	467
108.302	470
108.352	465
108.402	460
108.453	462
108.503	453
108.553	458
108.603	460
108.653	454
108.703	463
108.754	464
108.805	463
108.855	472
108.905	467
108.955	477
109.005	480
109.056	475
109.106	484
109.156	482
109.206	478
109.256	482
109.307	470
109.357	474
109.407	471
109.457	461
109.507	465
109.557	459
109.608	455
109.658	457
109.709	451
109.759	456
109.809	459
109.859	455
109.910	465
109.960	467
110.010	468
110.060	477
110.110	471
110.161	481
110.211	483
110.261	476
110.311	484
110.361	479
110.411	476
110.462	478
110.512	466
110.562	470
110.613	467
110.663	457
110.714	462
110.764	457
110.814	455
110.864	460
110.914	455
110.964	462
111.015	464
111.065	461
111.115	470
111.165	469
111.215	471
111.265	477
111.316	471
111.366	480
111.416	479
111.466	471
111.517	477
111.568	470
111.618	469
111.668	471
111.718	460
111.768	467
111.818	465
111.869	459
111.919	465
111.969	459
112.019	463
112.069	468
112.119	462
112.170	472
112.220	472
112.270	468
112.320	475
112.370	469
112.422	470
112.472	474
112.522	465
112.572	472
112.622	469
112.672	461
112.723	467
112.773	459
112.823	462
112.873	466
112.923	459
112.973	467
113.024	467
113.074	466
113.124	473
113.174	468
113.224	474
113.275	479
113.326	472
113.376	480
113.426	478
113.476	472
113.526	476
113.577	466
113.627	468
113.677	468
113.727	459
113.777	463
113.827	459
113.878	453
113.928	459
113.978	453
114.028	458
114.078	463
114.129	459
114.179	470
114.230	472
114.280	470
114.330	480
114.380	475
114.431	482
114.481	485
114.531	478
114.581	484
114.631	479
114.682	472
114.732	475
114.782	462
114.832	464
114.882	462
114.932	452
114.983	457
115.033	455
115.083	451
115.134	457
115.184	452
115.234	460
115.285	465
115.335	462
115.385	474
115.435	475
115.485	475
115.536	482
115.586	476
115.636	484
115.686	484
115.736	475
115.786	481
115.837	475
115.887	469
115.937	471
115.987	461
116.038	462
116.088	461
116.139	453
116.189	459
