#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
10.851	391
10.901	410
10.951	428
11.001	442
11.051	469
11.102	476
11.152	507
11.202	523
11.252	526
11.302	547
11.352	547
11.403	545
11.453	547
11.504	522
11.554	527
11.604	510
11.654	482
11.705	474
11.755	452
11.805	428
11.855	415
11.905	395
11.956	386
12.006	379
12.056	371
12.106	376
12.156	383
12.206	388
12.257	406
12.307	416
12.357	441
12.408	462
12.458	472
12.508	501
12.559	513
12.609	527
12.659	542
12.709	530
12.759	552
12.810	547
12.860	530
12.910	531
12.960	511
13.010	495
13.060	479
13.111	451
13.161	439
13.211	420
13.261	400
13.312	391
13.362	383
13.413	372
13.463	376
13.513	376
13.563	388
13.613	402
13.664	412
13.714	436
13.764	453
13.814	473
13.864	495
13.914	499
13.965	528
14.015	538
14.065	538
14.115	551
14.165	541
14.217	542
14.267	535
14.317	508
14.367	504
14.417	485
14.467	458
14.518	446
14.568	427
14.618	406
14.668	396
14.718	381
14.768	379
14.819	377
14.869	376
14.919	386
14.969	403
15.019	409
15.070	429
15.121	440
15.171	469
15.221	486
15.271	496
15.321	522
15.372	519
15.422	543
15.472	548
15.522	532
15.572	545
15.622	534
15.673	517
15.723	510
15.773	483
15.823	472
15.873	454
15.924	427
15.974	417
16.025	403
16.075	386
16.125	382
16.175	383
16.226	376
16.276	385
16.326	390
16.376	407
16.426	423
16.476	434
16.527	461
16.577	471
16.627	498
16.677	513
16.727	512
16.778	538
16.828	542
16.878	540
16.929	545
16.979	522
17.029	528
17.080	515
17.130	487
17.180	481
17.230	460
17.280	438
17.330	425
17.381	404
17.431	397
17.481	387
17.531	378
17.581	381
17.632	385
17.682	387
17.732	404
17.782	412
17.833	434
17.883	453
17.934	462
17.984	490
18.034	503
18.084	515
18.134	532
18.185	523
18.235	544
18.285	544
18.335	527
18.385	531
18.435	516
18.486	500
18.536	488
18.586	459
18.636	452
18.686	434
18.737	412
18.788	404
18.838	394
18.888	384
18.938	384
18.988	381
19.039	391
19.089	400
19.139	406
19.189	428
19.239	444
19.289	458
19.340	481
19.390	485
19.440	513
19.490	524
19.540	523
19.590	540
19.642	534
19.692	535
19.742	533
19.792	507
19.842	509
19.893	494
19.943	468
19.993	461
20.043	442
20.093	422
20.143	412
20.194	395
20.244	391
20.294	387
20.344	384
20.394	390
20.444	399
20.495	404
20.546	422
20.596	429
20.646	455
20.696	471
20.747	479
20.797	504
20.847	509
20.897	526
20.947	535
20.997	522
21.048	538
21.098	532
21.148	514
21.198	515
21.248	497
21.298	483
21.349	469
21.399	442
21.450	435
21.500	420
21.550	402
21.601	397
21.651	397
21.701	384
21.751	391
21.801	390
21.851	404
21.902	417
21.952	425
22.002	448
22.052	459
22.102	479
22.153	496
22.203	496
22.253	522
22.303	528
22.354	527
22.404	537
22.455	516
22.505	529
22.555	519
22.605	496
22.655	492
22.705	475
22.756	454
22.806	444
22.856	429
22.906	412
22.956	403
23.007	391
23.057	391
23.107	391
23.157	390
23.208	402
23.258	414
23.309	422
23.359	439
23.409	447
23.459	472
23.509	485
23.559	494
23.610	515
23.660	508
23.710	532
23.760	535
23.810	520
23.861	530
23.911	520
23.961	505
24.011	500
24.061	471
24.112	468
24.163	453
24.213	429
24.263	422
24.313	410
24.363	396
24.414	395
24.464	388
24.514	394
24.564	399
24.614	401
24.664	419
24.715	431
24.765	441
24.815	463
24.865	469
24.915	494
24.965	507
25.017	505
25.067	527
25.117	529
25.167	529
25.217	532
25.268	513
25.318	517
25.368	505
25.418	483
25.468	478
25.518	459
25.569	442
25.619	431
25.669	411
25.719	407
25.769	399
25.819	391
25.870	394
25.921	397
25.971	400
26.021	413
26.071	418
26.122	440
26.172	454
26.222	460
26.272	485
26.322	496
26.372	507
26.423	522
26.473	515
26.523	532
26.573	531
26.623	515
26.673	522
26.724	507
26.774	495
26.825	486
26.875	460
26.925	455
26.976	439
27.026	420
27.076	414
27.126	406
27.176	394
27.226	395
27.277	391
27.327	400
27.377	408
27.427	413
27.477	432
27.527	443
27.578	458
27.628	477
27.678	480
27.729	504
27.779	514
27.830	512
27.880	530
27.930	523
27.980	528
28.030	526
28.080	505
28.131	507
28.181	493
28.231	471
28.281	464
28.331	449
28.382	432
28.432	421
28.482	403
28.532	402
28.582	398
28.633	392
28.684	398
28.734	409
28.784	408
28.834	423
28.884	429
28.934	452
28.985	467
29.035	475
29.085	497
29.135	494
29.185	520
29.236	527
29.286	519
29.336	532
29.386	527
29.436	514
29.486	514
29.538	489
29.588	488
29.638	473
29.688	451
29.738	442
29.788	428
29.839	409
29.889	406
29.939	399
29.989	394
30.039	396
30.090	395
30.140	406
30.190	417
30.240	423
30.290	443
30.340	448
30.391	474
30.442	488
30.492	492
30.542	513
30.592	520
30.642	524
30.693	531
30.743	515
30.793	526
30.843	518
30.893	498
30.944	496
30.994	480
31.044	461
31.094	452
31.144	429
31.194	423
31.245	412
31.295	399
31.346	398
31.396	397
31.446	393
31.497	403
31.547	404
31.597	422
31.647	434
31.697	441
31.747	465
31.798	478
31.848	489
31.898	507
31.948	503
31.998	525
32.048	529
32.099	519
32.149	529
32.199	519
32.250	510
32.300	504
32.351	479
32.401	476
32.451	460
32.501	437
32.551	431
32.601	418
32.652	404
32.702	401
32.752	393
32.802	396
32.852	399
32.902	400
32.953	414
33.003	426
33.053	436
33.103	455
33.154	458
33.205	486
33.255	498
33.305	499
33.355	520
33.405	523
33.455	526
33.506	531
33.556	511
33.606	520
33.656	509
33.706	488
33.756	485
33.807	466
33.857	450
33.907	439
33.957	417
34.007	414
34.059	405
34.109	393
34.159	395
34.209	397
34.259	396
34.309	408
34.360	410
34.410	431
34.460	445
34.510	454
34.560	476
34.610	485
34.661	502
34.711	515
34.761	510
34.811	529
34.861	529
34.912	520
34.963	525
35.013	511
35.063	503
35.113	492
35.163	466
35.214	463
35.264	447
35.314	428
35.364	421
35.414	414
35.465	398
35.515	397
35.565	392
35.615	398
35.665	403
35.715	407
35.766	424
35.817	437
35.867	449
35.917	467
35.967	470
36.017	496
36.068	507
36.118	509
36.168	526
36.218	514
36.268	531
36.319	528
36.369	506
36.419	513
36.469	499
36.519	481
36.569	473
36.620	447
36.670	440
36.721	428
36.771	410
36.821	406
36.871	399
36.922	391
36.972	396
37.022	399
37.072	404
37.122	417
37.173	423
37.223	442
37.273	457
37.323	467
37.373	488
37.423	485
37.474	513
37.524	521
37.574	515
37.625	531
37.675	527
37.726	517
37.776	519
37.826	494
37.876	496
37.926	481
37.976	457
38.027	452
38.077	435
38.127	419
38.177	412
38.227	398
38.277	398
38.328	396
38.378	392
38.428	403
38.478	411
38.529	416
38.580	434
38.630	440
38.680	463
38.730	479
38.780	481
38.830	505
38.881	512
38.931	518
38.981	529
39.031	514
39.081	528
39.131	521
39.182	501
39.232	503
39.282	487
39.332	472
39.382	461
39.434	435
39.484	432
39.534	419
39.584	404
39.634	402
39.684	398
39.735	392
39.785	400
39.835	401
39.885	414
39.935	427
39.985	432
40.036	455
40.086	467
40.136	480
40.186	498
40.236	497
40.287	519
40.338	524
40.388	516
40.438	529
40.488	521
40.538	516
40.589	510
40.639	486
40.689	484
40.739	469
40.789	448
40.839	440
40.890	427
40.940	412
40.990	406
41.040	395
41.090	397
41.141	397
41.191	396
41.242	409
41.292	419
41.342	427
41.392	445
41.443	449
41.493	475
41.543	488
41.593	492
41.643	514
41.694	514
41.744	526
41.794	530
41.844	516
41.894	523
41.944	514
41.995	497
42.045	493
42.095	475
42.146	462
42.196	448
42.246	426
42.297	421
42.347	411
42.397	398
42.447	398
42.497	403
42.548	393
42.598	404
42.648	405
42.698	424
42.748	436
42.798	445
42.849	467
42.899	472
42.949	494
42.999	507
43.050	505
43.100	525
43.151	527
43.201	521
43.251	527
43.301	507
43.351	513
43.402	501
43.452	475
43.502	473
43.552	457
43.602	436
43.652	429
43.703	411
43.753	406
43.803	400
43.853	391
43.903	395
43.954	400
44.005	401
44.055	416
44.105	423
44.155	442
44.205	457
44.256	461
44.306	487
44.356	498
44.406	504
44.456	522
44.506	512
44.557	530
44.607	529
44.657	514
44.707	519
44.757	506
44.807	489
44.859	482
44.909	456
44.959	452
45.009	437
45.059	417
45.110	412
45.160	404
45.210	392
45.260	396
45.310	393
45.360	402
45.411	410
45.461	414
45.511	433
45.561	447
45.611	458
45.662	478
45.712	479
45.763	506
45.813	515
45.863	509
45.913	529
45.964	527
46.014	522
46.064	523
46.114	499
46.164	503
46.214	490
46.265	468
46.315	461
46.365	445
46.415	425
46.465	419
46.516	404
46.566	401
46.617	397
46.667	391
46.717	399
46.767	405
46.818	410
46.868	425
46.918	431
46.968	454
47.018	469
47.068	473
47.119	498
47.169	506
47.219	515
47.269	526
47.319	515
47.370	530
47.420	526
47.470	509
47.521	511
47.571	495
47.621	481
47.672	471
47.722	444
47.772	440
47.822	427
47.872	410
47.922	406
47.973	399
48.023	392
48.073	397
48.123	396
48.173	408
48.224	419
48.274	425
48.324	445
48.374	457
48.425	471
48.475	490
48.526	489
48.576	514
48.626	520
48.676	517
48.726	530
48.777	520
48.827	522
48.877	516
48.927	494
48.977	494
49.027	479
49.078	457
49.128	450
49.178	434
49.228	418
49.278	412
49.329	397
49.380	398
49.430	397
49.480	394
49.530	404
49.580	415
49.631	418
49.681	436
49.731	443
49.781	466
49.831	480
49.881	488
49.932	507
49.982	505
50.032	525
50.082	529
50.132	516
50.182	528
50.234	519
50.284	505
50.334	502
50.384	478
50.434	472
50.485	458
50.535	436
50.585	429
50.635	417
50.685	402
50.735	401
50.786	395
50.836	396
50.886	400
50.936	400
50.986	415
51.036	428
51.087	436
51.138	456
51.188	463
51.238	486
51.288	499
51.339	499
51.389	521
51.439	523
51.489	523
51.539	529
51.589	512
51.640	518
51.690	507
51.740	483
51.790	482
51.840	466
51.890	448
51.941	437
51.991	416
52.042	413
52.092	405
52.142	394
52.193	397
52.243	398
52.293	399
52.343	410
52.393	414
52.443	433
52.494	447
52.544	454
52.594	478
52.644	488
52.694	500
52.745	515
52.795	507
52.845	529
52.895	529
52.946	516
52.996	523
53.047	510
53.097	499
53.147	491
53.197	467
53.247	462
53.297	447
53.348	425
53.398	420
53.448	410
53.498	400
53.548	398
53.599	392
53.649	399
53.699	405
53.749	407
53.799	425
53.850	438
53.901	448
53.951	468
54.001	470
54.051	496
54.101	508
54.151	508
54.202	526
54.252	523
54.302	526
54.352	526
54.402	507
54.453	511
54.503	498
54.553	476
54.603	471
54.653	454
54.703	437
54.755	428
54.805	408
54.855	407
54.905	401
54.955	393
55.006	397
55.056	402
55.106	404
55.156	418
55.206	423
55.256	444
55.307	458
55.357	466
55.407	489
55.457	496
55.507	511
55.557	521
55.608	514
55.659	529
55.709	528
55.759	512
55.809	517
55.860	499
55.910	492
55.960	481
56.010	456
56.060	450
56.110	436
56.161	417
56.211	413
56.261	409
56.311	393
56.361	397
56.411	393
56.462	404
56.512	412
56.563	416
56.613	436
56.663	447
56.714	461
56.764	479
56.814	483
56.864	506
56.914	514
56.964	514
57.015	528
57.065	512
57.115	527
57.165	521
57.215	502
57.265	502
57.316	487
57.366	468
57.417	461
57.467	443
57.517	430
57.568	419
57.618	404
57.668	402
57.718	399
57.768	394
57.818	401
57.869	407
57.919	414
57.969	427
58.019	433
58.069	455
58.119	469
58.170	478
58.220	498
58.270	497
58.321	519
58.371	525
58.422	518
58.472	529
58.522	522
58.572	511
58.622	509
58.672	485
58.723	484
58.773	468
58.823	445
58.873	440
58.923	426
58.974	411
59.024	406
59.074	395
59.124	397
59.174	399
59.225	397
59.276	409
59.326	419
59.376	427
59.426	446
59.476	450
59.526	476
59.577	490
59.627	492
59.677	514
59.727	517
59.777	521
59.828	529
59.878	513
59.928	523
59.978	514
60.028	494
60.078	493
60.130	477
60.180	458
60.230	449
60.280	427
60.330	422
60.380	412
60.431	399
60.481	398
60.531	398
60.581	395
60.631	405
60.682	406
60.732	424
60.782	438
60.832	444
60.882	466
60.932	478
60.983	491
61.034	507
61.084	501
61.134	523
61.184	526
61.234	517
61.285	527
61.335	516
61.385	508
61.435	500
61.485	475
61.536	473
61.586	458
61.636	437
61.686	430
61.736	419
61.786	405
61.837	403
61.887	394
61.938	398
61.988	402
62.038	404
62.089	418
62.139	428
62.189	439
62.239	457
62.289	460
62.339	485
62.390	497
62.440	498
62.490	518
62.540	518
62.590	526
62.640	527
62.691	509
62.741	516
62.791	505
62.842	486
62.892	483
62.943	465
62.993	451
63.043	440
63.093	419
63.143	416
63.193	408
63.244	398
63.294	400
63.344	405
63.394	401
63.444	412
63.494	414
63.545	433
63.595	447
63.645	455
63.695	476
63.746	478
63.797	499
63.847	512
63.897	505
63.947	525
63.997	525
64.047	516
64.098	520
64.148	497
64.198	503
64.248	491
