#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
34.560	473
34.610	451
34.660	446
34.710	434
34.761	419
34.811	415
34.862	404
34.912	406
34.962	406
35.013	404
35.063	416
35.113	424
35.163	430
35.213	448
35.263	450
35.314	475
35.364	488
35.414	490
35.464	511
35.514	515
35.564	521
35.615	526
35.665	512
35.715	522
35.766	515
35.816	494
35.867	496
35.917	481
35.967	466
36.017	456
36.067	436
36.117	431
36.168	421
36.218	408
36.268	408
36.318	406
36.368	402
36.419	411
36.469	412
36.519	427
36.569	438
36.619	444
36.670	466
36.721	476
36.771	486
36.821	503
36.871	500
36.921	520
36.971	524
37.022	517
37.072	525
37.122	516
37.172	510
37.222	504
37.273	481
37.323	480
37.373	466
37.423	446
37.473	440
37.523	427
37.575	416
37.625	412
37.675	402
37.725	406
37.775	408
37.825	408
37.876	420
37.926	429
37.976	438
38.026	455
38.076	459
38.127	482
38.177	493
38.227	496
38.277	515
38.327	515
38.377	525
38.428	526
38.479	512
38.529	519
38.579	509
38.629	493
38.679	490
38.730	474
38.780	461
38.830	450
38.880	430
38.930	427
38.981	417
39.031	406
39.081	407
39.131	411
39.181	406
39.231	415
39.282	416
39.332	433
39.383	445
39.433	451
39.483	473
39.534	475
39.584	496
39.634	507
39.684	503
39.734	522
39.784	523
39.835	518
39.885	522
39.935	503
39.985	508
40.035	498
40.085	475
40.136	473
40.186	459
40.236	441
40.287	434
40.337	425
40.388	414
40.438	410
40.488	402
40.538	407
40.588	411
40.638	412
40.689	425
40.739	429
40.789	448
40.839	461
40.889	465
40.939	488
40.990	497
41.040	502
41.090	518
41.140	509
41.191	526
41.242	525
41.292	507
41.342	516
41.392	504
41.442	489
41.492	483
41.543	459
41.593	456
41.643	443
41.693	424
41.743	422
41.793	414
41.844	405
41.894	407
41.944	403
41.994	411
42.044	419
42.096	421
42.146	439
42.196	451
42.246	460
42.296	480
42.346	479
42.397	503
42.447	512
42.497	509
42.547	525
42.597	522
42.647	520
42.698	521
42.748	500
42.798	504
42.848	492
42.898	470
42.949	467
43.000	451
43.050	434
43.100	428
43.150	413
43.200	411
43.251	407
43.301	400
43.351	408
43.401	413
43.451	416
43.502	430
43.552	434
43.602	455
43.652	467
43.702	475
43.752	495
43.803	502
43.854	511
43.904	522
43.954	510
44.004	527
44.054	523
44.105	509
44.155	511
44.205	497
44.255	486
44.305	476
44.356	454
44.406	449
44.456	436
44.506	420
44.556	416
44.606	411
44.657	401
44.707	406
44.758	403
44.808	414
44.858	423
44.908	427
44.959	446
45.009	457
45.059	470
45.109	486
45.159	485
45.210	508
45.260	516
45.310	513
45.360	526
45.410	518
45.460	521
45.511	516
45.561	497
45.611	498
45.662	485
45.712	465
45.763	459
45.813	445
45.863	432
45.913	424
45.963	411
46.013	410
46.064	407
46.114	403
46.164	411
46.214	421
46.264	424
46.314	437
46.365	441
46.415	462
46.465	474
46.515	481
46.566	499
46.617	496
46.667	516
46.717	522
46.767	512
46.817	524
46.867	518
46.918	505
46.968	505
47.018	485
47.068	482
47.118	470
47.168	448
47.219	444
47.269	433
47.319	418
47.369	417
47.419	407
47.471	408
47.521	411
47.571	409
47.621	420
47.671	429
47.721	434
47.772	452
47.822	455
47.872	477
47.922	488
47.972	488
48.022	509
48.073	513
48.123	513
48.173	521
48.223	508
48.273	516
48.324	509
48.375	491
48.425	491
48.475	478
48.525	462
48.575	456
48.626	436
48.676	434
48.726	426
48.776	414
48.826	415
48.876	414
48.927	410
48.977	418
49.027	418
49.077	433
49.127	443
49.178	446
49.228	466
49.279	475
49.329	483
49.379	498
49.429	494
49.480	512
49.530	515
49.580	505
49.630	515
49.680	509
49.731	502
49.781	498
49.831	477
49.881	479
49.931	467
49.981	449
50.032	446
50.082	435
50.132	424
50.183	422
50.233	413
50.283	417
50.334	419
50.384	418
50.434	428
50.484	435
50.534	442
50.585	456
50.635	457
50.685	477
50.735	486
50.785	488
50.835	503
50.886	504
50.936	510
50.986	514
51.036	500
51.087	509
51.137	502
51.188	486
51.238	487
51.288	475
51.338	464
51.388	458
51.439	440
51.489	439
51.539	431
51.589	420
51.639	421
51.689	420
51.740	418
51.790	424
51.840	424
51.890	437
51.940	445
51.991	449
52.042	466
52.092	473
52.142	483
52.192	494
52.242	488
52.293	507
52.343	509
52.393	505
52.443	512
52.493	500
52.543	503
52.594	497
52.644	477
52.694	479
52.744	468
52.794	452
52.844	449
52.896	439
52.946	429
52.996	426
53.046	416
53.096	420
53.147	421
53.197	418
53.247	429
53.297	435
53.347	444
53.397	454
53.448	456
53.498	475
53.548	484
53.598	486
53.648	502
53.699	495
53.749	512
53.800	513
53.850	499
53.900	510
53.950	503
54.001	491
54.051	490
54.101	474
54.151	468
54.201	459
54.251	440
54.302	440
54.352	431
54.402	420
54.452	422
54.502	415
54.553	420
54.603	423
54.654	422
54.704	436
54.754	443
54.804	448
54.855	464
54.905	463
54.955	484
55.005	493
55.055	492
55.105	508
55.156	510
55.206	506
55.256	513
55.306	496
55.356	505
55.407	498
55.457	480
55.507	480
55.558	469
55.608	455
55.658	450
55.709	433
55.759	432
55.809	426
55.859	416
55.909	419
55.959	420
56.010	418
56.060	427
56.110	427
56.160	443
56.210	452
56.261	452
56.311	473
56.361	481
56.411	488
56.462	501
56.512	495
56.563	512
56.613	513
56.663	503
56.713	511
56.763	504
56.814	495
56.864	492
56.914	470
56.964	471
57.014	461
57.064	444
57.115	441
57.165	431
57.215	421
57.265	421
57.315	413
57.366	419
57.417	421
57.467	421
57.517	433
57.567	441
57.617	448
57.668	462
57.718	463
57.768	482
57.818	492
57.868	490
57.918	508
57.969	507
58.019	511
58.069	514
58.119	498
58.169	507
58.219	500
58.271	482
58.321	483
58.371	470
58.421	458
58.471	452
58.522	434
58.572	434
58.622	427
58.672	417
58.722	420
58.772	420
58.823	420
58.873	427
58.923	426
58.973	442
59.023	450
59.073	454
59.124	471
59.175	476
59.225	487
59.275	498
59.325	491
59.376	508
59.426	509
59.476	502
59.526	509
59.576	495
59.626	499
59.677	492
59.727	473
59.777	474
59.827	464
59.877	450
59.927	447
59.978	438
60.028	430
60.079	428
60.129	419
60.179	425
60.230	426
60.280	424
60.330	436
60.380	439
60.430	449
60.480	459
60.531	460
60.581	476
60.631	484
60.681	485
60.731	498
60.782	493
60.832	506
60.882	506
60.932	494
60.983	502
61.033	496
61.084	484
61.134	484
61.184	467
61.234	468
61.284	459
61.334	444
61.385	444
61.435	438
61.485	429
61.535	431
61.585	422
61.636	430
61.686	433
61.736	431
61.786	442
61.836	449
61.887	450
61.938	464
61.988	462
62.038	480
62.088	486
62.138	481
62.188	497
62.239	498
62.289	495
62.339	501
62.389	488
62.439	496
62.490	491
62.540	478
62.590	479
62.640	470
62.690	460
62.740	458
62.792	441
62.842	445
62.892	440
62.942	430
62.992	434
63.043	433
63.093	431
63.143	438
63.193	433
63.243	447
63.293	453
63.344	452
63.394	467
63.444	471
63.494	476
63.544	487
63.594	480
63.645	495
63.696	497
63.746	491
63.796	499
63.846	495
63.897	489
63.947	489
63.997	473
64.047	477
64.097	470
64.147	455
64.198	456
64.248	447
64.298	440
64.348	439
64.398	428
64.448	433
64.499	433
64.549	428
64.600	438
64.650	440
64.700	444
64.751	454
64.801	452
64.851	469
64.901	476
64.951	475
65.001	491
65.052	492
65.102	497
65.152	503
65.202	490
65.252	502
65.302	499
65.353	487
65.403	489
65.454	479
65.504	472
65.554	467
65.605	449
65.655	450
65.705	443
65.755	430
65.805	432
65.855	428
65.906	424
65.956	429
66.006	425
66.056	436
66.106	442
66.156	443
66.207	458
66.257	463
66.307	473
66.358	484
66.408	480
66.459	499
66.509	503
66.559	498
66.609	509
66.659	502
66.709	505
66.760	501
66.810	483
66.860	487
66.910	476
66.960	460
67.011	458
67.061	446
67.111	438
67.161	432
67.211	421
67.262	423
67.313	421
67.363	417
67.413	425
67.463	431
67.513	435
67.563	446
67.614	448
67.664	466
67.714	476
67.764	480
67.814	497
67.865	493
67.915	510
67.965	514
68.015	503
68.065	515
68.115	509
68.167	499
68.217	498
68.267	479
68.317	478
68.367	467
68.417	446
68.468	445
68.518	435
68.568	422
68.618	421
68.668	413
68.719	414
68.769	417
68.819	414
68.869	426
68.919	434
68.969	440
69.020	456
69.071	458
69.121	479
69.171	489
69.221	488
69.271	507
69.322	512
69.372	512
69.422	520
69.472	505
69.522	514
69.573	508
69.623	489
69.673	490
69.723	477
69.773	461
69.823	455
69.874	436
69.924	433
69.975	425
70.025	412
70.075	415
70.126	414
70.176	410
70.226	419
70.276	418
70.326	434
70.376	445
70.427	448
70.477	467
70.527	477
70.577	485
70.627	501
70.677	495
70.728	515
70.778	518
70.828	510
70.879	519
70.929	511
70.980	504
71.030	499
71.080	477
71.130	478
71.180	466
71.230	446
71.281	443
71.331	432
71.381	420
71.431	418
71.481	407
71.531	413
71.582	415
71.632	413
71.682	425
71.732	434
71.783	441
71.834	457
71.884	459
71.934	480
71.984	490
72.034	491
72.084	509
72.135	510
72.185	516
72.235	520
72.285	506
72.335	514
72.385	506
72.436	490
72.486	489
72.536	474
72.586	463
72.636	454
72.688	435
72.738	433
72.788	425
72.838	414
72.888	415
72.938	415
72.989	412
73.039	420
73.089	420
73.139	435
73.189	446
73.239	450
73.290	469
73.340	476
73.390	489
73.440	500
73.490	497
73.541	514
73.592	516
73.642	509
73.692	517
73.742	505
73.792	505
73.843	498
73.893	478
73.943	477
73.993	465
74.043	448
74.094	443
74.144	434
74.194	424
74.244	420
74.294	411
74.344	416
74.395	418
74.446	416
74.496	427
74.546	436
74.596	445
74.646	458
74.697	460
74.747	480
74.797	489
74.847	492
74.897	507
74.948	501
74.998	516
75.048	517
75.098	502
75.148	511
75.198	503
75.249	489
75.299	486
75.350	470
75.400	465
75.450	454
75.500	435
75.551	435
75.601	427
75.651	417
75.701	418
75.751	415
75.802	420
75.852	423
75.902	425
75.952	438
76.002	447
76.052	453
76.103	469
76.153	470
76.203	489
76.254	498
76.304	493
76.355	510
76.405	512
76.455	508
76.505	513
76.555	496
76.605	503
76.656	495
76.706	475
76.756	477
76.806	465
76.856	451
76.906	446
76.957	429
77.007	429
77.057	424
77.107	414
77.158	420
77.209	422
77.259	420
77.309	432
77.359	431
77.409	448
77.459	457
77.510	459
77.560	478
77.610	485
77.660	492
77.710	503
77.760	496
77.811	512
77.861	511
77.911	501
77.961	507
78.011	498
78.063	490
78.113	486
78.163	464
78.213	467
78.263	457
78.313	440
78.364	439
78.414	431
78.464	422
78.514	423
78.564	416
78.614	423
78.665	427
78.715	425
78.765	439
78.815	446
78.865	453
78.916	467
78.967	467
79.017	485
79.067	493
79.117	491
79.167	506
79.218	505
79.268	507
79.318	510
79.368	496
79.418	502
79.468	494
79.519	478
79.569	479
79.619	466
79.669	456
79.719	450
79.770	434
79.820	434
79.871	428
79.921	419
79.971	423
80.021	423
80.072	424
80.122	431
80.172	432
80.222	446
80.272	455
80.323	458
80.373	474
80.423	479
80.473	491
80.523	499
80.573	494
80.624	510
80.674	510
80.724	501
80.775	508
80.825	497
80.875	496
80.926	489
80.976	469
81.026	471
81.076	460
81.126	444
81.177	442
81.227	434
81.277	426
81.327	424
81.377	415
81.427	422
81.478	425
81.528	424
81.578	435
81.628	441
81.679	452
81.729	463
81.780	465
81.830	483
81.880	491
81.930	492
81.980	507
82.031	499
82.081	513
82.131	513
82.181	499
82.231	506
82.281	497
82.332	484
82.382	482
82.432	462
82.482	461
82.532	451
82.583	435
82.634	433
82.684	428
82.734	417
82.784	420
82.834	413
82.885	422
82.935	426
82.985	428
83.035	442
83.085	451
83.135	456
83.186	472
83.236	472
83.286	492
83.336	501
83.386	496
83.436	513
83.488	512
83.538	508
83.588	513
83.638	495
83.688	501
83.739	493
83.789	474
83.839	473
83.889	461
83.939	446
83.989	442
84.040	426
84.090	426
84.140	421
84.190	413
84.240	417
84.291	420
84.341	420
84.392	432
84.442	432
84.492	450
84.542	461
84.593	463
84.643	483
84.693	491
84.743	496
84.793	509
84.843	501
84.894	517
84.944	516
84.994	503
85.044	510
85.094	500
85.145	490
85.195	484
85.246	464
85.296	462
85.346	451
85.396	433
85.447	431
85.497	423
85.547	416
85.597	416
85.647	411
85.697	419
85.748	423
85.798	425
85.848	439
85.898	448
85.948	458
85.999	472
86.049	474
86.099	494
86.150	501
86.200	499
86.250	515
86.301	512
86.351	515
86.401	515
86.451	498
86.501	503
86.551	493
86.602	476
86.652	473
86.702	459
86.752	448
86.802	440
86.853	424
86.903	424
86.953	420
87.003	411
87.054	417
87.104	419
87.155	420
87.205	431
87.255	432
87.305	450
87.355	460
87.406	465
87.456	483
87.506	488
87.556	500
87.606	509
87.656	502
87.707	516
87.757	515
87.807	506
87.857	509
87.907	491
87.958	492
88.009	484
88.059	463
88.109	462
88.159	451
88.209	435
88.260	433
88.310	427
88.360	419
88.410	418
88.460	413
88.510	421
88.561	425
88.611	427
88.661	440
88.711	447
88.761	460
88.811	472
88.863	472
88.913	491
88.963	498
89.013	499
89.063	512
89.114	501
89.164	514
89.214	512
89.264	495
89.314	500
89.364	491
89.415	478
89.465	474
89.515	455
89.565	454
89.615	444
89.665	430
89.716	429
89.767	423
89.817	416
89.867	421
89.917	417
89.968	427
90.018	433
90.068	435
90.118	450
90.168	459
90.218	466
90.269	480
90.319	478
90.369	497
90.419	503
90.469	497
90.519	511
90.570	508
90.620	503
90.671	506
90.721	489
90.771	492
90.822	484
90.872	466
90.922	466
90.972	454
91.022	442
91.072	440
91.123	426
91.173	428
91.223	426
91.273	420
91.323	426
91.374	429
91.424	430
91.474	442
91.524	442
91.575	459
91.625	467
91.676	468
91.726	485
91.776	490
91.826	495
91.876	503
91.926	493
91.977	507
92.027	505
92.077	493
92.127	499
92.177	489
92.228	481
92.278	477
92.328	457
92.378	460
92.428	451
92.479	438
92.530	438
92.580	432
92.630	427
92.680	428
92.730	422
92.780	431
92.831	436
92.881	436
92.931	449
92.981	454
93.031	461
93.082	473
93.132	471
93.182	488
93.232	494
93.282	490
93.332	503
93.384	499
93.434	501
93.484	502
93.534	488
93.584	493
93.635	486
93.685	473
93.735	472
93.785	461
93.835	453
93.885	449
93.936	433
93.986	437
94.036	433
94.086	425
94.136	431
94.186	435
94.237	432
94.288	440
94.338	438
94.388	453
94.438	460
94.489	461
94.539	477
94.589	478
94.639	488
94.689	496
94.739	489
94.790	502
94.840	502
94.890	494
94.940	500
94.990	487
95.040	490
95.091	484
95.141	467
95.192	468
95.242	460
95.292	448
95.343	447
95.393	439
95.443	433
95.493	432
95.543	425
95.593	432
95.644	433
95.694	432
95.744	442
95.794	446
95.844	455
95.894	464
95.945	462
95.995	479
96.046	485
96.096	485
96.146	498
96.197	491
96.247	503
96.297	503
96.347	492
96.397	499
96.447	492
96.498	482
96.548	481
96.598	465
96.648	465
96.698	458
96.748	442
96.799	444
96.849	437
96.899	428
96.950	431
97.000	423
97.051	431
97.101	434
97.151	432
97.201	444
97.251	450
97.301	452
97.352	466
97.402	463
97.452	482
97.502	489
97.552	484
97.603	500
97.653	500
97.703	499
97.753	503
97.803	489
97.854	498
97.905	492
97.955	477
98.005	479
98.055	469
98.105	457
98.155	455
98.206	438
98.256	440
98.306	435
98.356	425
98.406	429
98.457	429
98.507	427
98.557	435
98.607	432
98.657	447
98.707	454
98.759	454
98.809	470
98.859	476
98.909	480
98.959	493
99.009	484
99.060	502
99.110	504
99.160	496
99.210	504
99.260	498
99.311	492
99.361	490
99.411	471
99.461	475
99.511	466
99.561	450
99.612	450
99.663	441
99.713	432
99.763	433
99.813	421
99.863	428
99.914	429
99.964	426
100.014	437
100.064	441
100.114	446
100.165	458
100.215	457
100.265	474
100.315	482
100.365	481
100.415	497
100.466	498
100.516	502
100.567	506
100.617	492
100.667	503
100.718	498
100.768	485
100.818	487
100.868	475
100.918	468
100.968	462
101.019	444
101.069	446
101.119	438
101.169	428
101.219	429
101.269	427
101.320	424
101.370	430
101.420	427
101.471	438
101.521	445
101.572	448
101.622	462
101.672	468
101.722	478
101.772	488
101.822	483
101.873	501
101.923	504
101.973	498
102.023	508
102.073	494
102.123	502
102.174	497
102.224	481
102.274	483
102.324	473
102.375	458
102.426	456
102.476	447
102.526	438
102.576	434
102.626	423
102.676	426
102.727	425
102.777	422
102.827	431
102.877	431
102.927	441
102.977	450
103.028	450
103.078	469
103.128	476
103.178	479
103.228	494
103.280	490
103.330	505
103.380	509
103.430	499
103.480	509
103.530	504
103.581	494
103.631	494
103.681	475
103.731	477
103.781	467
103.831	449
103.882	449
103.932	440
103.982	428
104.032	428
104.082	418
104.133	423
104.184	424
104.234	421
104.284	432
104.334	438
104.384	442
104.435	457
104.485	455
104.535	476
104.585	485
104.635	484
104.686	502
104.736	506
104.786	505
104.836	513
104.886	498
104.936	509
104.987	504
105.038	487
105.088	489
105.138	476
105.188	464
105.238	458
105.289	440
105.339	439
105.389	431
105.439	418
105.489	420
105.540	419
105.590	416
105.640	423
105.690	421
105.740	435
105.790	445
105.841	448
105.891	466
105.942	475
105.992	483
106.042	498
106.092	494
106.143	512
106.193	516
106.243	507
106.293	516
106.343	509
106.394	504
106.444	499
106.494	478
106.544	479
106.594	467
106.644	448
106.695	444
106.745	433
106.795	421
106.846	419
106.896	409
106.947	414
106.997	415
107.047	414
107.097	425
107.147	433
107.197	441
107.248	456
107.298	459
107.348	481
107.398	491
107.448	493
107.498	512
107.549	512
107.599	520
107.649	523
107.699	508
107.750	517
107.801	508
107.851	489
107.901	489
107.951	474
108.001	461
108.051	451
108.102	432
108.152	427
108.202	419
108.252	407
108.302	409
108.352	409
108.403	406
108.453	416
108.503	416
108.553	434
108.603	446
108.655	453
108.705	474
108.755	482
108.805	498
108.855	510
108.905	507
108.956	526
109.006	527
109.056	519
109.106	525
109.156	505
109.206	510
109.257	499
109.307	476
109.357	472
109.407	457
109.457	438
109.508	431
109.559	423
109.609	408
109.659	405
109.709	398
109.759	402
109.810	407
109.860	410
109.910	425
109.960	436
110.010	449
110.060	466
110.111	471
110.161	495
110.211	506
110.261	512
110.311	528
110.362	518
110.412	535
110.463	533
110.513	514
110.563	520
110.613	506
110.664	488
110.714	480
110.764	457
110.814	448
110.864	433
110.915	415
110.965	409
111.015	401
111.065	392
111.115	395
111.165	395
111.216	404
111.266	415
111.316	421
111.367	442
111.417	457
111.467	469
111.518	492
111.568	495
111.618	520
111.668	530
111.718	525
111.769	542
111.819	537
111.869	531
111.919	529
111.969	504
112.019	504
112.070	487
112.120	462
112.170	453
112.220	435
112.271	416
112.321	408
112.372	393
112.422	391
112.472	389
112.522	387
112.572	396
112.623	406
112.673	414
112.723	434
112.773	443
112.823	469
112.873	486
112.924	493
112.974	518
113.024	526
113.074	537
113.124	546
113.175	531
113.226	544
113.276	536
113.326	515
113.376	513
113.426	493
113.477	474
113.527	460
113.577	433
113.627	423
113.677	409
113.727	393
113.778	389
113.828	386
113.878	380
113.928	389
113.978	394
114.028	410
114.080	425
114.130	436
114.180	462
114.230	478
114.280	497
114.331	516
114.381	516
114.431	542
114.481	547
114.531	540
114.581	549
114.632	536
114.682	532
114.732	520
114.782	492
114.832	486
114.883	465
114.933	439
114.984	428
115.034	411
115.084	394
115.134	388
115.185	379
115.235	380
115.285	383
115.335	387
115.385	402
115.435	418
115.486	432
115.536	455
115.586	466
115.636	496
115.686	512
115.737	518
115.787	542
115.838	542
115.888	555
115.938	554
115.988	532
116.039	540
116.089	525
116.139	501
116.189	492
