#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
21.701	456
21.751	448
21.801	446
21.851	432
21.901	437
21.951	435
22.002	426
22.052	434
22.102	434
22.152	435
22.202	443
22.253	437
22.304	453
22.354	459
22.404	457
22.454	472
22.504	475
22.555	480
22.605	488
22.655	479
22.705	492
22.755	492
22.805	483
22.856	490
22.906	482
22.956	480
23.006	477
23.056	461
23.107	465
23.157	459
23.208	446
23.258	448
23.308	442
23.358	436
23.409	437
23.459	426
23.509	436
23.559	436
23.609	433
23.660	443
23.710	445
23.760	451
23.810	458
23.860	455
23.910	470
23.961	475
24.011	472
24.061	484
24.112	482
24.162	488
24.212	490
24.263	481
24.313	489
24.363	485
24.413	475
24.463	479
24.514	467
24.564	466
24.614	462
24.664	447
24.714	452
24.764	446
24.815	437
24.865	440
24.915	435
24.965	436
25.016	438
25.066	432
25.117	443
25.167	446
25.217	444
25.267	456
25.317	456
25.368	466
25.418	472
25.468	467
25.518	481
25.568	483
25.618	481
25.669	490
25.719	479
25.769	489
25.819	487
25.869	474
25.920	481
25.971	475
26.021	464
26.071	466
26.121	451
26.171	454
26.222	449
26.272	437
26.322	440
26.372	437
26.422	432
26.472	437
26.523	429
26.573	440
26.623	443
26.673	440
26.723	453
26.773	457
26.825	460
26.875	470
26.925	464
26.975	480
27.025	484
27.076	477
27.126	491
27.176	489
27.226	485
27.276	490
27.326	477
27.377	484
27.427	479
27.477	464
27.527	468
27.577	460
27.628	451
27.678	450
27.729	437
27.779	440
27.829	438
27.879	429
27.930	434
27.980	434
28.030	432
28.080	441
28.130	435
28.180	451
28.231	455
28.281	453
28.331	468
28.381	473
28.431	475
28.482	485
28.532	476
28.583	492
28.633	493
28.683	485
28.733	493
28.784	487
28.834	481
28.884	481
28.934	463
28.984	469
29.034	463
29.085	448
29.135	449
29.185	442
29.235	436
29.285	435
29.336	424
29.386	432
29.436	433
29.487	427
29.537	438
29.587	442
29.638	444
29.688	455
29.738	452
29.788	470
29.838	475
29.888	471
29.939	487
29.989	487
30.039	492
30.089	496
30.139	484
30.190	495
30.240	491
30.290	479
30.340	482
30.391	473
30.441	467
30.492	462
30.542	445
30.592	448
30.642	440
30.692	429
30.743	433
30.793	429
30.843	426
30.893	431
30.943	426
30.993	438
31.044	442
31.094	442
31.144	456
31.194	463
31.244	470
31.295	478
31.346	474
31.396	491
31.446	493
31.496	489
31.546	500
31.597	489
31.647	495
31.697	492
31.747	475
31.797	481
31.847	473
31.898	460
31.948	460
31.998	447
32.048	442
32.098	439
32.148	426
32.200	430
32.250	428
32.300	422
32.350	430
32.400	431
32.451	437
32.501	444
32.551	444
32.601	459
32.651	465
32.701	466
32.752	480
32.802	475
32.852	492
32.902	495
32.952	486
33.002	499
33.053	496
33.104	489
33.154	491
33.204	473
33.254	479
33.305	473
33.355	455
33.405	457
33.455	449
33.505	438
33.555	438
33.606	425
33.656	430
33.706	429
33.756	422
33.806	431
33.856	434
33.907	435
33.957	446
34.008	444
34.058	461
34.108	467
34.159	466
34.209	482
34.259	485
34.309	487
34.359	496
34.409	484
34.460	498
34.510	495
34.560	482
34.610	490
34.660	481
34.711	473
34.761	471
34.811	453
34.861	455
34.912	449
34.962	436
35.013	437
35.063	432
35.113	425
35.163	430
35.213	422
35.263	432
35.314	436
35.364	434
35.414	448
35.464	453
35.514	458
35.565	470
35.615	465
35.665	483
35.715	488
35.765	482
35.816	496
35.867	493
35.917	493
35.967	495
36.017	480
36.067	488
36.117	482
36.168	466
36.218	469
36.268	459
36.318	451
36.368	448
36.419	431
36.469	436
36.519	433
36.569	426
36.619	431
36.669	431
36.721	432
36.771	438
36.821	435
36.871	450
36.921	456
36.972	455
37.022	471
37.072	473
37.122	480
37.172	488
37.222	479
37.273	494
37.323	493
37.373	485
37.423	493
37.473	485
37.523	484
37.574	480
37.625	463
37.675	468
37.725	461
37.775	448
37.826	448
37.876	441
37.926	436
37.976	435
38.026	427
38.076	433
38.127	434
38.177	430
38.227	440
38.277	443
38.327	449
38.377	456
38.428	453
38.478	469
38.529	474
38.579	472
38.629	486
38.680	479
38.730	490
38.780	493
38.830	480
38.880	491
38.930	487
38.981	477
39.031	480
39.081	467
39.131	468
39.181	463
39.231	448
39.282	451
39.332	446
39.383	436
39.433	438
39.483	435
39.534	435
39.584	437
39.634	430
39.684	442
39.734	444
39.784	445
39.835	456
39.885	455
39.935	467
39.985	473
40.035	466
40.085	482
40.136	483
40.186	480
40.236	490
40.287	479
40.337	489
40.388	487
40.438	476
40.488	480
40.538	474
40.588	464
40.638	466
40.689	450
40.739	455
40.789	450
40.839	438
40.889	442
40.940	439
40.990	432
41.040	438
41.090	430
41.140	441
41.191	445
41.242	440
41.292	453
41.342	456
41.392	458
41.442	469
41.492	464
41.543	478
41.593	481
41.643	474
41.693	487
41.743	485
41.794	484
41.844	488
41.894	473
41.944	482
41.994	478
42.044	465
42.096	469
42.146	462
42.196	454
42.246	454
42.296	440
42.346	445
42.397	442
42.447	433
42.497	439
42.547	438
42.597	436
42.648	443
42.698	437
42.748	450
42.798	454
42.848	451
42.898	465
42.949	467
43.000	470
43.050	479
43.100	472
43.150	486
43.200	488
43.251	479
43.301	489
43.351	483
43.401	482
43.451	481
43.502	466
43.552	473
43.602	467
43.652	454
43.702	457
43.752	449
43.803	443
43.853	443
43.904	431
43.954	437
44.004	437
44.055	433
44.105	439
44.155	441
44.205	442
44.255	451
44.305	447
44.356	461
44.406	466
44.456	464
44.506	478
44.556	479
44.606	484
44.657	489
44.707	480
44.757	491
44.808	489
44.858	480
44.909	485
44.959	477
45.009	474
45.059	471
45.109	454
45.159	459
45.210	452
45.260	440
45.310	443
45.360	441
45.410	434
45.460	435
45.511	429
45.561	436
45.611	438
45.661	437
45.712	448
45.763	450
45.813	458
45.863	466
45.913	461
45.963	477
46.013	481
46.064	479
46.114	490
46.164	481
46.214	494
46.264	492
46.314	478
46.365	488
46.415	482
46.465	472
46.515	473
46.565	461
46.617	459
46.667	452
46.717	439
46.767	442
46.817	437
46.867	428
46.918	433
46.968	431
47.018	434
47.068	437
47.118	434
47.168	446
47.219	451
47.269	452
47.319	466
47.369	460
47.419	478
47.470	484
47.521	479
47.571	492
47.621	493
47.671	488
47.721	495
47.772	480
47.822	490
47.872	484
47.922	469
47.972	473
48.023	464
48.073	454
48.123	452
48.173	437
48.223	440
48.273	436
48.324	425
48.375	431
48.425	431
48.475	428
48.525	436
48.575	430
48.626	446
48.676	452
48.726	451
48.776	467
48.826	472
48.877	476
48.927	487
48.977	479
49.027	495
49.077	496
49.127	488
49.178	496
49.228	491
49.279	484
49.329	484
49.379	466
49.429	472
49.480	464
49.530	450
49.580	450
49.630	442
49.680	433
49.731	434
49.781	422
49.831	430
49.881	430
49.931	425
49.981	435
50.032	439
50.082	442
50.132	453
50.183	451
50.233	467
50.284	473
50.334	472
50.384	487
50.434	488
50.484	491
50.534	497
50.585	485
50.635	496
50.685	493
50.735	481
50.785	484
50.835	475
50.886	468
50.936	464
50.986	447
51.036	450
51.087	443
51.138	430
51.188	434
51.238	431
51.288	427
51.338	430
51.388	426
51.439	436
51.489	441
51.539	440
51.589	453
51.639	458
51.689	465
51.740	474
51.790	470
51.840	486
51.890	490
51.940	486
51.992	496
52.042	492
52.092	494
52.142	493
52.192	476
52.242	483
52.293	477
52.343	463
52.393	465
52.443	456
52.493	449
52.543	445
52.594	431
52.644	436
52.694	432
52.744	425
52.794	432
52.845	434
52.896	436
52.946	441
52.996	439
53.046	453
53.096	459
53.147	460
53.197	473
53.247	472
53.297	484
53.347	489
53.397	481
53.448	494
53.498	493
53.548	488
53.598	491
53.648	479
53.699	483
53.749	478
53.800	462
53.850	464
53.900	457
53.950	446
54.001	446
54.051	438
54.101	437
54.151	434
54.201	424
54.252	433
54.302	434
54.352	432
54.402	442
54.452	440
54.502	453
54.553	460
54.603	456
54.653	473
54.704	477
54.754	478
54.804	488
54.855	477
54.905	493
54.955	493
55.005	482
55.055	491
55.106	486
55.156	479
55.206	478
55.256	461
55.306	466
55.356	459
55.407	444
55.457	448
55.507	441
55.557	432
55.608	435
55.658	425
55.709	434
55.759	435
55.809	431
55.859	442
55.909	446
55.960	448
56.010	459
56.060	455
56.110	471
56.160	477
56.210	474
56.261	487
56.311	487
56.361	489
56.411	493
56.461	481
56.512	491
56.563	487
56.613	476
56.663	478
56.713	469
56.763	462
56.814	459
56.864	442
56.914	447
56.964	442
57.014	430
57.064	436
57.115	433
57.165	430
57.215	435
57.265	429
57.315	442
57.365	447
57.417	445
57.467	458
57.517	462
57.567	468
57.617	477
57.668	471
57.718	487
57.768	489
57.818	483
57.868	493
57.918	489
57.969	488
58.019	487
58.069	472
58.119	479
58.169	472
58.220	458
58.270	461
58.321	452
58.371	445
58.421	444
58.471	428
58.522	436
58.572	434
58.622	428
58.672	435
58.722	436
58.772	438
58.823	446
58.873	442
58.923	458
58.973	463
59.023	463
59.074	476
59.124	477
59.175	484
59.225	489
59.275	479
59.325	493
59.376	492
59.426	483
59.476	488
59.526	479
59.576	478
59.626	473
59.677	456
59.727	461
59.777	455
59.827	442
59.877	444
59.928	439
59.978	434
60.028	435
60.079	427
60.129	435
60.179	437
60.230	436
60.280	446
60.330	447
60.380	456
60.430	463
60.480	459
60.531	475
60.581	480
60.631	478
60.681	489
60.731	479
60.782	492
60.832	492
60.882	481
60.932	489
60.983	483
61.033	472
61.084	474
61.134	462
61.184	462
61.234	456
61.284	442
61.335	445
61.385	439
61.435	432
61.485	435
61.535	428
61.585	435
61.636	437
61.686	434
61.736	445
61.786	449
61.836	450
61.887	462
61.938	457
61.988	474
62.038	479
62.088	473
62.138	488
62.189	488
62.239	485
62.289	492
62.339	480
62.389	489
62.439	485
62.490	471
62.540	476
62.590	468
62.640	459
62.690	458
62.740	443
62.792	447
62.842	443
62.892	432
62.942	437
62.992	435
63.043	432
63.093	438
63.143	432
63.193	444
63.243	449
63.293	447
63.344	460
63.394	463
63.444	467
63.494	476
63.544	469
63.594	485
63.645	487
63.696	480
63.746	491
63.796	487
63.846	485
63.897	486
63.947	470
63.997	477
64.047	472
64.097	456
64.147	461
64.198	453
64.248	448
64.298	446
64.348	432
64.398	439
64.448	437
64.499	431
64.549	438
64.600	439
64.650	440
64.700	447
64.751	442
64.801	457
64.851	461
64.901	460
64.951	473
65.001	474
65.052	480
65.102	486
65.152	478
65.202	490
65.252	489
65.303	480
65.353	487
65.403	479
65.453	478
65.504	476
65.554	459
65.605	465
65.655	458
65.705	448
65.755	449
65.805	442
65.855	438
65.906	438
65.956	430
66.006	437
66.056	438
66.106	434
66.157	444
66.207	446
66.257	452
66.307	459
66.357	454
66.408	470
66.459	474
66.509	471
66.559	484
66.609	478
66.659	489
66.709	490
66.760	479
66.810	488
66.860	485
66.910	476
66.960	478
67.011	467
67.061	467
67.111	462
67.161	448
67.211	451
67.261	445
67.313	436
67.363	439
67.413	435
67.463	436
67.513	437
67.564	432
67.614	442
67.664	445
67.714	444
67.764	456
67.814	451
67.865	467
67.915	473
67.965	469
68.015	483
68.065	485
68.115	483
68.166	491
68.217	479
68.267	491
68.317	488
68.367	476
68.418	481
68.468	474
68.518	464
68.568	464
68.618	447
68.668	453
68.719	447
68.769	433
68.819	438
68.869	436
68.919	429
68.969	435
69.020	429
69.070	438
69.121	443
69.171	441
69.221	453
69.272	458
69.322	460
69.372	472
69.422	465
69.472	483
69.522	487
69.573	482
69.623	493
69.673	491
69.723	487
69.773	491
69.823	474
69.874	483
69.924	478
69.975	464
70.025	466
70.075	457
70.126	448
70.176	446
70.226	433
70.276	437
70.326	435
70.376	427
70.427	433
70.477	433
70.527	433
70.577	441
70.627	437
70.677	452
70.728	459
70.778	456
70.828	471
70.879	475
70.929	478
70.980	488
71.030	478
71.080	494
71.130	494
71.180	486
71.230	492
71.281	487
71.331	481
71.381	478
71.431	461
71.481	466
71.532	459
71.582	446
71.632	446
71.682	439
71.732	432
71.783	433
71.834	424
71.884	432
71.934	433
71.984	430
72.034	440
72.084	444
72.135	448
72.185	459
72.235	454
72.285	472
72.335	478
72.386	476
72.436	489
72.486	487
72.536	494
72.586	496
72.636	484
72.688	493
72.738	489
72.788	477
72.838	479
72.888	469
72.938	464
72.989	459
73.039	442
73.089	445
73.139	439
73.189	429
73.240	432
73.290	436
73.340	428
73.390	432
73.440	427
73.490	440
73.541	445
73.592	445
73.642	459
73.692	460
73.742	472
73.792	480
73.843	474
73.893	491
73.943	492
73.993	488
74.043	498
74.094	486
74.144	493
74.194	489
74.244	473
74.294	479
74.344	470
74.395	457
74.445	457
74.496	447
74.546	441
74.596	438
74.647	425
74.697	430
74.747	429
74.797	424
74.847	432
74.897	431
74.948	440
74.998	447
75.048	446
75.098	461
75.148	467
75.198	469
75.249	482
75.299	477
75.349	493
75.400	496
75.450	486
75.501	498
75.551	494
75.601	487
75.651	490
75.701	470
75.751	477
75.802	470
75.852	453
75.902	455
75.952	446
76.002	434
76.052	436
76.103	425
76.153	429
76.203	428
76.253	422
76.304	431
76.355	435
76.405	436
76.455	448
76.505	446
76.555	463
76.605	470
76.656	468
76.706	486
76.756	489
76.806	492
76.856	499
76.906	486
76.957	500
77.007	497
77.057	484
77.107	489
77.157	479
77.209	470
77.259	467
77.309	449
77.359	450
77.409	443
77.459	430
77.510	432
77.560	427
77.610	422
77.660	426
77.710	422
77.760	432
77.811	436
77.861	437
77.911	451
77.961	457
78.011	464
78.062	476
78.113	472
78.163	490
78.213	495
78.263	489
78.313	502
78.364	498
78.414	497
78.464	497
78.514	480
78.564	486
78.615	478
78.665	463
78.715	463
78.765	452
78.815	443
78.865	439
78.916	426
78.967	428
79.017	426
79.067	418
79.117	426
79.167	429
79.218	430
79.268	440
79.318	438
79.368	455
79.418	463
79.469	462
79.519	480
79.569	482
79.619	490
79.669	497
79.719	487
79.770	501
79.820	500
79.871	490
79.921	495
79.971	484
80.021	481
80.072	475
80.122	457
80.172	459
80.222	451
80.272	436
80.323	437
80.373	431
80.423	426
80.473	427
80.523	421
80.573	429
80.624	432
80.674	431
80.724	444
80.775	449
80.825	457
80.876	466
80.926	463
80.976	482
81.026	486
81.076	485
81.126	496
81.177	487
81.227	499
81.277	497
81.327	481
81.377	490
81.427	484
81.478	473
81.528	472
81.578	455
81.628	456
81.679	449
81.730	434
81.780	438
81.830	433
81.880	426
81.930	430
81.980	429
82.031	432
82.081	436
82.131	432
82.181	447
82.231	452
82.281	456
82.332	469
82.382	464
82.432	482
82.482	487
82.532	482
82.584	495
82.634	494
82.684	491
82.734	496
82.784	478
82.834	489
82.885	483
82.935	466
82.985	469
83.035	461
83.085	450
83.135	449
83.186	433
83.236	437
83.286	433
83.336	421
83.386	429
83.437	430
83.488	428
83.538	437
83.588	435
83.638	448
83.688	455
83.739	454
83.789	470
83.839	475
83.889	478
83.939	490
83.989	480
84.040	497
84.090	498
84.140	488
84.190	496
84.240	490
84.291	483
84.341	482
84.392	463
84.442	467
84.492	460
84.542	445
84.593	444
84.643	437
84.693	428
84.743	429
84.793	419
84.844	426
84.894	428
84.944	424
84.994	437
85.044	442
85.094	446
85.145	458
85.195	455
85.245	475
85.296	483
85.346	481
85.396	496
85.447	496
85.497	500
85.547	503
85.597	492
85.647	499
85.698	493
85.748	477
85.798	479
85.848	467
85.898	459
85.948	452
85.999	433
86.049	436
86.099	429
86.149	418
86.200	421
86.250	420
86.301	418
86.351	426
86.401	425
86.451	439
86.501	447
86.552	448
86.602	466
86.652	473
86.702	484
86.752	494
86.802	490
86.853	506
86.903	507
86.953	501
87.003	508
87.053	495
87.104	498
87.155	491
87.205	470
87.255	471
87.305	460
87.355	444
87.406	440
87.456	431
87.506	421
87.556	418
87.606	408
87.656	415
87.707	417
87.757	414
87.807	427
87.857	435
87.907	445
87.957	457
88.009	458
88.059	479
88.109	488
88.159	492
88.209	506
88.260	498
88.310	515
88.360	515
88.410	502
88.460	508
88.510	500
88.561	486
88.611	482
88.661	463
88.711	459
88.761	448
88.812	428
88.862	427
88.913	419
88.963	408
89.013	410
89.063	412
89.114	410
89.164	418
89.214	419
89.264	435
89.314	445
89.364	453
89.415	471
89.465	474
89.515	493
89.565	503
89.615	500
89.666	516
89.716	516
89.767	512
89.817	516
89.867	495
89.917	503
89.968	493
90.018	470
90.068	470
90.118	455
90.168	438
90.218	433
90.269	416
90.319	414
90.369	409
90.419	402
90.469	407
90.520	410
90.570	412
90.620	425
90.671	426
90.721	448
90.771	460
90.822	463
90.872	486
90.922	495
90.972	502
91.022	515
91.072	507
91.123	522
91.173	521
91.223	507
91.273	512
91.323	499
91.374	488
91.424	479
91.474	455
91.524	453
91.575	440
91.625	420
91.676	418
91.726	410
91.776	400
91.826	403
91.876	399
91.927	408
91.977	415
92.027	418
92.077	438
92.127	449
92.177	460
92.228	479
92.278	476
92.328	503
92.378	512
92.428	510
92.479	525
92.530	522
92.580	522
92.630	520
92.680	496
92.730	501
92.781	488
92.831	468
92.881	462
92.931	445
92.981	429
93.031	422
93.082	405
93.132	404
93.182	400
93.232	393
93.282	401
93.332	407
93.384	412
93.434	428
93.484	433
93.534	456
93.584	470
93.635	476
93.685	499
93.735	502
93.785	519
93.835	527
93.885	516
93.936	530
93.986	525
94.036	512
94.086	511
94.136	487
94.186	484
94.237	469
94.288	444
94.338	439
94.388	424
94.438	408
94.489	404
94.539	402
94.589	392
94.639	397
94.689	396
94.739	408
94.790	419
94.840	426
94.890	447
94.940	457
94.990	478
95.040	493
95.091	494
95.141	517
95.192	524
95.242	522
95.292	533
95.343	515
95.393	526
95.443	517
95.493	491
95.543	493
95.593	477
95.644	457
95.694	447
95.744	427
95.794	420
95.844	409
95.895	396
95.945	397
95.995	395
96.045	392
96.096	404
96.146	407
96.197	424
96.247	438
96.297	443
96.347	468
96.397	480
96.447	490
96.498	508
96.548	502
96.598	525
96.648	527
96.698	516
96.749	526
96.799	516
96.849	504
96.899	499
96.949	474
97.000	472
97.051	458
97.101	435
97.151	431
97.201	420
97.251	406
97.301	404
97.352	396
97.402	403
97.452	406
97.502	407
97.552	422
97.603	432
97.653	441
97.703	459
97.753	461
97.803	485
97.853	495
97.905	494
97.955	513
98.005	513
98.055	515
98.105	519
98.156	502
98.206	509
98.256	499
98.306	480
98.356	479
98.406	465
98.457	450
98.507	443
98.557	426
98.607	424
98.657	418
98.707	409
98.758	413
98.809	414
98.859	414
98.909	423
98.959	423
99.010	441
99.060	451
99.110	454
99.160	473
99.210	479
99.260	489
99.311	500
99.361	490
99.411	509
99.461	510
99.511	498
99.561	505
99.612	495
99.662	491
99.713	484
99.763	467
99.813	465
99.864	455
99.914	440
99.964	437
100.014	430
100.064	422
100.114	422
100.165	416
100.215	422
100.265	425
100.315	424
100.365	437
100.415	443
100.466	451
100.516	463
100.567	460
100.617	480
100.667	486
100.718	485
100.768	499
100.818	497
100.868	502
100.918	502
100.968	489
101.019	496
101.069	489
101.119	475
101.169	475
101.219	463
101.269	456
101.320	450
101.370	436
101.420	437
101.471	431
101.521	422
101.572	427
101.622	433
101.672	427
101.722	433
101.772	431
101.822	445
101.873	451
101.923	453
101.973	468
102.023	467
102.073	481
102.124	488
102.174	481
102.224	496
102.274	495
102.324	489
102.375	496
102.426	482
102.476	488
102.526	483
102.576	467
102.626	470
102.676	462
102.727	451
102.777	450
102.827	441
102.877	438
102.927	436
102.978	425
103.028	433
103.078	434
103.128	432
103.178	440
103.228	439
103.280	450
103.330	456
103.380	452
103.430	469
103.480	473
103.530	474
103.581	485
103.631	476
103.681	491
103.731	492
103.781	481
103.832	491
103.882	486
103.932	479
103.982	480
104.032	464
104.082	469
104.133	462
104.184	449
104.234	451
104.284	444
104.334	436
104.384	437
104.435	428
104.485	435
104.535	435
104.585	430
104.635	441
104.686	444
104.736	445
104.786	456
104.836	449
104.886	469
104.936	474
104.987	471
105.037	486
105.088	487
105.138	487
105.188	494
105.239	485
105.289	492
105.339	490
105.389	475
105.439	481
105.489	473
105.540	464
105.590	462
105.640	445
105.690	448
105.740	441
105.790	428
105.841	432
105.891	429
105.941	425
105.992	431
106.042	426
106.093	438
106.143	443
106.193	442
106.243	458
106.293	463
106.343	470
106.394	482
106.444	476
106.494	494
106.544	498
106.594	491
106.644	503
106.695	496
106.745	496
106.795	493
106.845	477
106.896	480
106.947	471
106.997	454
107.047	453
107.097	442
107.147	433
107.197	429
107.248	418
107.298	421
107.348	420
107.398	416
107.448	425
107.498	429
107.549	434
107.599	447
107.649	447
107.699	467
107.749	476
107.801	478
107.851	495
107.901	496
107.951	507
108.001	511
108.051	497
108.102	510
108.152	505
108.202	490
108.252	492
108.302	477
108.352	470
108.403	460
108.453	439
108.503	438
108.553	428
108.603	415
108.654	415
108.705	415
108.755	408
108.805	414
108.855	412
108.905	426
108.956	435
109.006	439
109.056	458
109.106	463
109.156	481
109.207	493
109.257	490
109.307	511
109.357	515
109.407	511
109.457	520
109.508	502
109.559	511
109.609	503
109.659	479
109.709	481
109.759	468
109.810	449
109.860	442
109.910	429
109.960	419
110.010	412
110.061	401
110.111	404
110.161	404
110.211	402
110.261	414
110.311	419
110.362	434
110.412	448
110.463	453
110.513	476
110.563	488
110.613	494
110.664	512
110.714	504
110.764	525
110.814	526
110.864	514
110.915	521
110.965	510
111.015	498
111.065	491
111.115	463
111.165	463
111.216	447
111.266	426
111.316	421
111.367	410
111.417	398
111.468	398
111.518	392
111.568	399
111.618	405
111.668	408
111.718	425
111.769	437
111.819	448
111.869	469
111.919	470
111.969	497
112.019	509
112.070	509
112.120	528
112.170	526
112.220	527
112.271	529
112.322	509
112.372	512
112.422	499
112.472	477
112.522	472
112.572	453
112.623	434
112.673	425
112.723	405
112.773	402
112.823	396
112.873	387
112.924	392
112.974	398
113.024	401
113.074	416
113.124	421
113.176	444
113.226	460
113.276	469
113.326	493
113.376	502
113.426	515
113.477	528
113.527	517
113.577	537
113.627	533
113.677	518
113.727	521
113.778	505
113.828	493
113.878	479
113.928	453
113.978	446
114.029	430
114.080	409
114.130	403
114.180	396
114.230	386
114.280	390
114.331	387
114.381	397
114.431	408
114.481	414
114.531	436
114.581	449
114.632	468
114.682	486
114.732	488
114.782	515
114.832	526
114.883	523
114.933	539
114.984	531
115.034	535
115.084	528
115.134	502
115.185	503
115.235	486
115.285	464
115.335	453
115.385	441
115.436	418
115.486	407
115.536	390
115.586	389
115.636	387
115.686	384
115.737	392
115.787	405
115.837	410
115.888	427
115.938	435
115.988	462
116.039	478
116.089	488
116.139	512
116.189	509
