#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
26.924	602
26.974	614
27.026	596
27.076	560
27.126	543
27.176	506
27.226	474
27.276	442
27.327	404
27.377	376
27.427	351
27.477	330
27.527	318
27.577	319
27.628	314
27.678	329
27.728	349
27.778	379
27.828	410
27.879	437
27.930	480
27.980	507
28.030	542
28.080	574
28.130	578
28.181	612
28.231	616
28.281	607
28.331	613
28.381	569
28.431	571
28.482	541
28.532	498
28.582	476
28.632	440
28.682	402
28.733	375
28.783	363
28.834	324
28.884	319
28.934	318
28.984	318
29.035	332
29.085	348
29.135	381
29.185	415
29.235	442
29.285	481
29.336	504
29.386	547
29.436	573
29.486	586
29.536	612
29.587	594
29.637	619
29.688	611
29.738	574
29.788	572
29.838	538
29.889	499
29.939	474
29.989	437
30.039	400
30.089	374
30.139	347
30.190	328
30.240	321
30.290	314
30.340	319
30.390	335
30.441	348
30.491	383
30.541	408
30.592	447
30.642	481
30.692	509
30.743	548
30.793	558
30.843	599
30.893	611
30.943	599
30.994	618
31.044	605
31.094	583
31.144	570
31.194	524
31.244	507
31.295	472
31.345	431
31.395	403
31.445	374
31.496	344
31.546	328
31.597	321
31.647	312
31.697	320
31.747	334
31.797	353
31.848	385
31.898	410
31.948	448
31.998	471
32.048	516
32.098	548
32.149	560
32.199	598
32.249	604
32.299	607
32.349	617
32.400	591
32.451	593
32.501	567
32.551	523
32.601	505
32.651	468
32.702	430
32.752	402
32.802	369
32.852	345
32.902	329
32.952	320
33.003	316
33.053	325
33.103	331
33.153	355
33.203	383
33.253	416
33.305	450
33.355	476
33.405	519
33.455	544
33.505	571
33.556	598
33.606	589
33.656	617
33.706	614
33.756	590
33.806	591
33.857	558
33.907	530
33.957	503
34.007	457
34.057	432
34.107	399
34.158	367
34.209	344
34.259	333
34.309	314
34.359	316
34.410	323
34.460	334
34.510	357
34.560	384
34.610	418
34.660	450
34.711	484
34.761	520
34.811	538
34.861	579
34.911	597
34.962	595
35.012	617
35.062	600
35.113	604
35.163	588
35.213	547
35.264	532
35.314	499
35.364	459
35.414	431
35.464	403
35.514	364
35.565	343
35.615	329
35.665	317
35.715	319
35.765	322
35.816	335
35.866	369
35.916	384
35.966	419
36.017	445
36.067	488
36.118	520
36.168	541
36.218	579
36.268	578
36.318	611
36.368	615
36.419	594
36.469	606
36.519	584
36.569	551
36.619	530
36.670	487
36.720	460
36.770	428
36.820	392
36.870	366
36.921	344
36.972	324
37.022	318
37.072	323
37.122	320
37.172	337
37.223	358
37.273	390
37.323	421
37.373	450
37.423	491
37.473	510
37.524	555
37.574	581
37.624	583
37.674	612
37.724	610
37.774	605
37.826	603
37.876	562
37.926	559
37.976	527
38.026	484
38.077	461
38.127	425
38.177	388
38.227	363
38.277	340
38.327	322
38.378	318
38.428	318
38.478	322
38.528	341
38.578	356
38.628	393
38.679	418
38.730	458
38.780	493
38.830	514
38.880	557
38.931	578
38.981	593
39.031	613
39.081	596
39.131	614
39.181	602
39.232	569
39.282	557
39.332	521
39.382	487
39.432	458
39.482	416
39.533	390
39.583	361
39.634	337
39.684	322
39.734	319
39.785	312
39.835	323
39.885	340
39.935	362
39.985	395
40.035	421
40.086	462
40.136	493
40.186	523
40.236	560
40.286	566
40.336	604
40.387	613
40.437	602
40.488	614
40.538	592
40.588	577
40.639	554
40.689	508
40.739	490
40.789	454
40.839	414
40.889	386
40.940	361
40.990	332
41.040	321
41.090	316
41.140	314
41.191	324
41.241	338
41.291	365
41.341	399
41.392	424
41.442	465
41.493	487
41.543	532
41.593	561
41.643	573
41.693	607
41.743	602
41.794	615
41.844	614
41.894	580
41.944	581
41.994	550
42.045	511
42.095	487
42.145	452
42.195	412
42.245	383
42.296	354
42.347	333
42.397	321
42.447	313
42.497	315
42.547	335
42.597	336
42.648	367
42.698	395
42.748	431
42.798	466
42.848	492
42.899	535
42.949	544
42.999	589
43.049	606
43.099	595
43.149	619
43.201	610
43.251	589
43.301	579
43.351	529
43.401	516
43.451	485
43.502	440
43.552	414
43.602	382
43.652	352
43.702	332
43.753	335
43.803	308
43.853	315
43.903	325
43.953	341
44.003	370
44.054	396
44.105	433
44.155	463
44.205	501
44.255	535
44.306	551
44.356	590
44.406	602
44.456	606
44.506	618
44.556	590
44.607	601
44.657	576
44.707	533
44.757	516
44.807	480
44.857	440
44.908	411
44.958	377
45.009	348
45.059	331
45.109	320
45.160	313
45.210	319
45.260	323
45.310	344
45.360	370
45.410	401
45.461	436
45.511	463
45.561	506
45.611	534
45.661	559
45.711	591
45.762	588
45.812	616
45.862	616
45.913	593
45.963	598
46.014	570
46.064	537
46.114	514
46.164	468
46.214	444
46.264	410
46.315	375
46.365	350
46.415	333
46.465	316
46.515	314
46.565	319
46.616	326
46.666	346
46.716	370
46.766	404
46.817	437
46.868	468
46.918	507
46.968	526
47.018	569
47.068	590
47.118	590
47.169	615
47.219	608
47.269	605
47.319	596
47.369	551
47.419	543
47.470	511
47.520	468
47.570	443
47.620	408
47.670	372
47.722	349
47.772	331
47.822	317
47.872	315
47.922	316
47.972	327
48.023	351
48.073	372
48.123	406
48.173	433
48.223	476
48.274	509
48.324	528
48.374	572
48.424	584
48.474	606
48.524	616
48.575	594
48.626	611
48.676	592
48.726	559
48.776	540
48.826	502
48.877	471
48.927	438
48.977	400
49.027	370
49.077	347
49.128	325
49.178	316
49.228	333
49.278	312
49.328	328
49.378	348
49.429	379
49.479	410
49.530	437
49.580	480
49.630	509
49.680	543
49.731	575
49.781	578
49.831	611
49.881	614
49.931	606
49.982	610
50.032	566
50.082	567
50.132	537
50.182	493
50.232	470
50.283	433
50.333	396
50.384	368
50.434	355
50.484	320
50.535	315
50.585	314
50.635	316
50.685	331
50.735	348
50.785	382
50.836	415
50.886	445
50.936	483
50.986	504
51.036	551
51.086	576
51.137	587
51.187	614
51.237	592
51.288	619
51.338	609
51.389	575
51.439	565
51.489	531
51.539	492
51.589	466
51.639	423
51.690	392
51.740	365
51.790	339
51.840	321
51.890	314
51.940	308
51.991	316
52.041	331
52.091	352
52.141	385
52.192	411
52.243	452
52.293	486
52.343	513
52.393	554
52.443	567
52.493	605
52.544	615
52.594	602
52.644	619
52.694	603
52.744	582
52.794	562
52.845	512
52.895	498
52.945	461
52.995	419
53.045	391
53.097	361
53.147	332
53.197	318
53.247	313
53.297	308
53.347	317
53.398	330
53.448	355
53.498	389
53.548	416
53.598	456
53.648	482
53.699	525
53.749	558
53.799	573
53.849	606
53.899	608
53.950	615
54.001	619
54.051	588
54.101	589
54.151	557
54.201	512
54.252	494
54.302	455
54.352	416
54.402	386
54.452	354
54.503	331
54.553	316
54.603	308
54.653	308
54.703	319
54.753	328
54.804	360
54.854	387
54.905	424
54.955	460
55.005	487
55.055	531
55.106	554
55.156	586
55.206	609
55.256	602
55.306	623
55.357	617
55.407	589
55.457	586
55.507	546
55.557	520
55.607	489
55.658	443
55.708	415
55.758	382
55.809	349
55.859	328
55.909	319
55.960	300
56.010	308
56.060	319
56.110	333
56.160	364
56.211	390
56.261	427
56.311	459
56.361	498
56.411	534
56.461	550
56.512	593
56.562	608
56.612	607
56.662	624
56.713	586
56.763	605
56.814	582
56.864	532
56.914	520
56.964	483
57.014	439
57.065	410
57.115	383
57.165	342
57.215	324
57.265	312
57.315	304
57.366	309
57.416	314
57.466	335
57.516	367
57.566	392
57.618	431
57.668	460
57.718	505
57.768	537
57.818	562
57.868	597
57.919	584
57.969	625
58.019	624
58.069	594
58.119	605
58.169	576
58.220	536
58.270	517
58.320	468
58.370	441
58.420	407
58.471	370
58.522	344
58.572	324
58.622	306
58.672	303
58.722	311
58.773	312
58.823	337
58.873	366
58.923	399
58.973	434
59.023	465
59.074	509
59.124	527
59.174	575
59.224	598
59.274	598
59.325	625
59.375	618
59.426	610
59.476	604
59.526	556
59.576	546
59.627	513
59.677	464
59.727	439
59.777	403
59.827	364
59.877	340
59.928	321
59.978	304
60.028	303
60.078	308
60.128	317
60.179	342
60.229	368
60.280	403
60.330	432
60.380	477
60.430	512
60.481	533
60.531	579
60.581	596
60.631	611
60.681	626
60.731	599
60.782	619
60.832	600
60.882	559
60.932	543
60.982	506
61.033	468
61.083	434
61.133	394
61.184	364
61.234	337
61.284	316
61.335	303
61.385	307
61.435	304
61.485	319
61.535	341
61.586	374
61.636	406
61.686	434
61.736	481
61.786	511
61.836	547
61.887	582
61.937	587
61.987	621
62.037	624
62.088	611
62.138	618
62.189	590
62.239	565
62.289	539
62.339	494
62.389	468
62.440	430
62.490	389
62.540	361
62.590	338
62.640	306
62.690	303
62.741	304
62.791	305
62.841	321
62.891	345
62.941	377
62.992	409
63.043	443
63.093	485
63.143	508
63.193	555
63.243	583
63.294	593
63.344	622
63.394	612
63.444	623
63.494	616
63.544	576
63.595	567
63.645	534
63.695	494
63.745	464
63.795	427
63.845	386
63.897	357
63.947	330
63.997	310
64.047	303
64.097	300
64.148	305
64.198	339
64.248	344
64.298	380
64.348	408
64.398	451
64.449	487
64.499	513
64.549	559
64.599	563
64.649	611
64.699	622
64.750	607
64.801	626
64.851	612
64.901	584
64.951	564
65.002	515
65.052	496
65.102	459
65.152	415
65.202	386
65.252	354
65.303	324
65.353	308
65.403	305
65.453	296
65.503	307
65.554	323
65.604	352
65.654	383
65.705	412
65.755	455
65.805	483
65.856	529
65.906	562
65.956	571
66.006	613
66.056	620
66.106	617
66.157	626
66.207	588
66.257	593
66.307	559
66.357	516
66.408	494
66.458	453
66.508	411
66.558	381
66.609	349
66.659	321
66.710	307
66.760	302
66.810	300
66.860	311
66.910	320
66.960	355
67.011	383
67.061	421
67.111	460
67.161	488
67.211	533
67.262	561
67.312	590
67.362	615
67.412	605
67.462	629
67.513	624
67.564	595
67.614	590
67.664	550
67.714	519
67.764	489
67.815	439
67.865	411
67.915	377
67.965	342
68.015	320
68.065	309
68.116	294
68.166	299
68.216	311
68.266	327
68.316	360
68.366	386
68.418	425
68.468	461
68.518	496
68.568	538
68.618	555
68.669	599
68.719	616
68.769	614
68.819	631
68.869	612
68.919	607
68.970	585
69.020	535
69.070	521
69.120	483
69.170	437
69.220	407
69.271	374
69.322	336
69.372	316
69.422	302
69.472	296
69.523	300
69.573	308
69.623	330
69.673	366
69.723	389
69.773	430
69.824	459
69.874	506
69.924	540
69.974	563
70.024	602
70.074	588
70.125	629
70.175	630
70.226	599
70.276	609
70.326	579
70.377	537
70.427	518
70.477	471
70.527	437
70.577	403
70.627	366
70.678	337
70.728	317
70.778	299
70.828	296
70.878	319
70.928	304
70.979	332
71.029	362
71.080	396
71.130	433
71.180	464
71.231	510
71.281	531
71.331	577
71.381	604
71.431	601
71.481	630
71.532	625
71.582	612
71.632	608
71.682	554
71.732	547
71.783	514
71.833	465
71.883	436
71.933	399
71.984	361
72.034	334
72.085	319
72.135	292
72.185	296
72.235	302
72.285	311
72.335	337
72.386	363
72.436	399
72.486	429
72.536	474
72.586	512
72.637	533
72.687	581
72.737	600
72.787	610
72.837	630
72.888	602
72.939	625
72.989	604
73.039	556
73.089	545
73.139	509
73.189	465
73.240	434
73.290	393
73.340	360
73.390	333
73.440	312
73.491	298
73.541	299
73.591	296
73.641	313
73.691	340
73.741	368
73.793	402
73.843	432
73.893	479
73.943	511
73.993	543
74.043	583
74.094	589
74.144	623
74.194	628
74.244	611
74.294	622
74.345	596
74.395	567
74.445	542
74.495	494
74.545	470
74.595	431
74.646	390
74.697	360
74.747	335
74.797	308
74.847	299
74.898	300
74.948	300
74.998	315
75.048	338
75.098	372
75.148	405
75.199	438
75.249	482
75.299	501
75.349	553
75.399	582
75.449	591
75.500	623
75.550	620
75.601	621
75.651	619
75.701	578
75.752	570
75.802	538
75.852	493
75.902	466
75.952	427
76.002	386
76.053	357
76.103	329
76.153	309
76.203	300
76.253	297
76.303	302
76.354	323
76.404	338
76.454	375
76.505	403
76.555	446
76.606	484
76.656	510
76.706	556
76.756	574
76.806	606
76.856	623
76.907	607
76.957	628
77.007	614
77.057	583
77.107	568
77.157	517
77.208	499
77.258	463
77.308	417
77.358	388
77.409	356
77.460	325
77.510	308
77.560	319
77.610	290
77.660	304
77.710	320
77.761	346
77.811	378
77.861	406
77.911	450
77.961	479
78.011	523
78.062	558
78.112	573
78.162	611
78.212	620
78.262	617
78.314	627
78.364	582
78.414	597
78.464	563
78.514	516
78.564	498
78.615	458
78.665	414
78.715	385
78.765	351
78.815	320
78.866	307
78.916	300
78.966	297
79.016	307
79.066	320
79.116	350
79.167	377
79.218	412
79.268	453
79.318	478
79.368	527
79.418	558
79.469	582
79.519	613
79.569	603
79.619	631
79.669	625
79.720	590
79.770	593
79.820	556
79.870	520
79.920	493
79.970	443
80.021	416
80.071	382
80.122	346
80.172	322
80.222	307
80.272	296
80.323	297
80.373	308
80.423	320
80.473	353
80.523	380
80.574	418
80.624	455
80.674	488
80.724	530
80.774	548
80.824	594
80.875	612
80.925	606
80.976	629
81.026	618
81.076	602
81.127	590
81.177	538
81.227	527
81.277	490
81.327	443
81.377	414
81.428	379
81.478	342
81.528	321
81.578	306
81.628	296
81.678	299
81.729	307
81.779	324
81.829	358
81.880	384
81.930	421
81.981	451
82.031	498
82.081	532
82.131	554
82.181	595
82.231	606
82.282	618
82.332	629
82.382	601
82.432	612
82.482	585
82.532	538
82.583	524
82.633	484
82.683	444
82.733	411
82.784	372
82.835	343
82.885	319
82.935	304
82.985	296
83.035	303
83.085	304
83.136	326
83.186	356
83.236	388
83.286	423
83.336	454
83.386	501
83.437	528
83.487	566
83.537	597
83.587	593
83.637	627
83.689	626
83.739	606
83.789	610
83.839	573
83.889	549
83.939	521
83.990	474
84.040	445
84.090	408
84.140	369
84.190	341
84.240	329
84.291	297
84.341	297
84.391	302
84.441	308
84.491	330
84.542	356
84.593	392
84.643	428
84.693	464
84.743	504
84.793	524
84.844	574
84.894	596
84.944	603
84.994	628
85.044	596
85.095	623
85.145	608
85.195	563
85.245	550
85.295	514
85.345	470
85.396	440
85.446	407
85.497	362
85.547	338
85.597	315
85.647	300
85.698	299
85.748	297
85.798	311
85.848	335
85.898	360
85.949	396
85.999	425
86.049	471
86.099	506
86.149	533
86.199	577
86.250	580
86.300	621
86.350	627
86.401	609
86.451	623
86.501	602
86.552	565
86.602	546
86.652	496
86.702	474
86.752	435
86.803	394
86.853	363
86.903	335
86.953	310
87.003	298
87.053	298
87.104	296
87.154	313
87.204	335
87.254	368
87.305	400
87.355	430
87.406	477
87.456	498
87.506	548
87.556	580
87.606	590
87.657	623
87.707	620
87.757	619
87.807	620
87.857	579
87.907	573
87.958	541
