#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
20.546	428
20.596	447
20.646	469
20.696	495
20.746	501
20.796	531
20.847	541
20.897	539
20.947	554
20.997	532
21.047	541
21.097	532
21.148	504
21.198	497
21.248	475
21.298	448
21.349	434
21.400	419
21.450	397
21.500	389
21.550	379
21.600	379
21.650	383
21.701	385
21.751	401
21.801	415
21.851	432
21.901	453
21.951	464
22.002	492
22.052	506
22.102	513
22.152	533
22.202	521
22.254	540
22.304	538
22.354	516
22.404	521
22.454	504
22.504	482
22.555	474
22.605	449
22.655	436
22.705	423
22.755	404
22.805	401
22.856	396
22.906	390
22.956	397
23.006	399
23.056	410
23.107	426
23.158	433
23.208	456
23.258	470
23.308	480
23.358	501
23.409	499
23.459	520
23.509	524
23.559	513
23.609	524
23.659	516
23.710	501
23.760	499
23.810	477
23.860	472
23.910	459
23.961	438
24.011	434
24.062	423
24.112	411
24.162	411
24.212	405
24.263	410
24.313	416
24.363	418
24.413	432
24.463	441
24.514	449
24.564	466
24.614	465
24.664	487
24.714	496
24.764	491
24.815	507
24.865	505
24.915	503
24.966	506
25.016	488
25.066	495
25.117	486
25.167	469
25.217	468
25.267	456
25.317	445
25.368	441
25.418	427
25.468	430
25.518	427
25.568	418
25.618	427
25.669	428
25.719	430
25.769	440
25.819	438
25.870	455
25.920	462
25.971	463
26.021	478
26.071	481
26.121	484
26.171	494
26.222	487
26.272	498
26.322	496
26.372	487
26.422	492
26.472	482
26.523	476
26.573	474
26.623	457
26.673	460
26.723	453
26.774	439
26.825	441
26.875	435
26.925	430
26.975	432
27.025	425
27.076	433
27.126	436
27.176	434
27.226	446
27.276	451
27.326	456
27.377	467
27.427	463
27.477	481
27.527	486
27.577	484
27.627	496
27.679	489
27.729	495
27.779	498
27.829	486
27.879	491
27.930	484
27.980	470
28.030	471
28.080	457
28.130	450
28.180	445
28.231	429
28.281	432
28.331	427
28.381	418
28.431	424
28.482	425
28.532	425
28.583	434
28.633	434
28.683	449
28.733	458
28.784	463
28.834	479
28.884	481
28.934	494
28.984	504
29.034	495
29.085	511
29.135	509
29.185	498
29.235	503
29.285	484
29.336	485
29.386	476
29.437	456
29.487	453
29.537	442
29.587	426
29.638	422
29.688	411
29.738	408
29.788	410
29.838	406
29.888	416
29.939	423
29.989	427
30.039	445
30.089	448
30.139	470
30.190	484
30.240	486
30.290	508
30.341	514
30.391	512
30.441	525
30.492	506
30.542	520
30.592	512
30.642	491
30.692	490
30.742	474
30.793	454
30.843	446
30.893	424
30.943	416
30.993	407
31.044	395
31.094	396
31.144	396
31.194	394
31.245	406
31.295	409
31.346	429
31.396	445
31.446	452
31.496	479
31.546	492
31.597	502
31.647	522
31.697	517
31.747	537
31.797	538
31.847	522
31.898	529
31.948	515
31.998	499
32.048	489
32.098	460
32.149	452
32.200	434
32.250	411
32.300	403
32.350	393
32.400	381
32.451	381
32.501	379
32.551	389
32.601	399
32.651	408
32.701	430
32.752	447
32.802	465
32.852	490
32.902	496
32.952	525
33.002	536
33.054	535
33.104	551
33.154	542
33.204	541
33.254	536
33.305	505
33.355	504
33.405	484
33.455	455
33.505	441
33.555	420
33.606	397
33.656	387
33.706	373
33.756	370
33.806	370
33.856	370
33.907	382
33.958	397
34.008	410
34.058	435
34.108	448
34.159	481
34.209	501
34.259	513
34.309	540
34.359	533
34.409	557
34.460	563
34.510	541
34.560	553
34.610	537
34.660	510
34.710	501
34.761	470
34.811	449
34.862	428
34.912	400
34.962	386
35.013	373
35.063	358
35.113	356
35.163	367
35.213	360
35.263	377
35.314	391
35.364	416
35.414	439
35.464	458
35.514	492
35.565	505
35.615	536
35.665	553
35.715	547
35.766	573
35.816	570
35.867	555
35.917	559
35.967	522
36.017	519
36.067	496
36.117	461
36.168	443
36.218	418
36.268	390
36.318	373
36.368	357
36.419	344
36.469	346
36.519	348
36.569	358
36.619	375
36.670	391
36.721	419
36.771	436
36.821	474
36.871	503
36.921	513
36.971	550
37.022	563
37.072	567
37.122	584
37.172	566
37.222	578
37.273	562
37.323	528
37.373	520
37.423	492
37.473	459
37.523	436
37.575	402
37.625	380
37.675	363
37.725	346
37.775	339
37.826	340
37.876	338
37.926	353
37.976	368
38.026	392
38.076	421
38.127	442
38.177	483
38.227	508
38.277	530
38.327	561
38.377	559
38.428	587
38.479	591
38.529	575
38.579	582
38.629	560
38.680	537
38.730	520
38.780	475
38.830	459
38.880	428
38.930	395
38.981	374
39.031	357
39.081	337
39.131	332
39.181	332
39.231	336
39.282	351
39.332	368
39.383	395
39.433	425
39.483	452
39.534	489
39.584	503
39.634	545
39.684	567
39.734	571
39.784	594
39.835	588
39.885	587
39.935	584
39.985	547
40.035	544
40.085	515
40.136	475
40.186	453
40.237	421
40.287	388
40.337	367
40.388	348
40.438	334
40.488	329
40.538	326
40.588	334
40.638	354
40.689	368
40.739	400
40.789	422
40.839	462
40.889	493
40.939	509
40.990	551
41.040	562
41.090	585
41.141	597
41.191	578
41.242	597
41.292	582
41.342	551
41.392	542
41.442	505
41.492	477
41.543	449
41.593	410
41.643	387
41.693	362
41.743	341
41.794	330
41.844	339
41.894	321
41.944	333
41.994	348
42.045	372
42.096	403
42.146	428
42.196	466
42.246	487
42.296	526
42.346	556
42.397	559
42.447	593
42.497	598
42.547	587
42.597	598
42.648	560
42.698	563
42.748	538
42.798	496
42.848	477
42.898	443
42.950	406
43.000	381
43.050	367
43.100	333
43.150	326
43.200	323
43.251	322
43.301	334
43.351	347
43.401	376
43.451	403
43.502	434
43.552	471
43.602	491
43.652	535
43.702	559
43.752	571
43.803	597
43.854	585
43.904	607
43.954	597
44.004	564
44.054	563
44.105	531
44.155	494
44.205	471
44.255	430
44.305	402
44.356	376
44.406	349
44.456	332
44.506	325
44.556	314
44.606	321
44.657	332
44.707	348
44.758	380
44.808	404
44.858	443
44.909	475
44.959	502
45.009	541
45.059	553
45.109	589
45.159	600
45.210	588
45.260	607
45.310	593
45.360	575
45.410	561
45.460	517
45.511	500
45.561	466
45.611	426
45.662	399
45.712	371
45.763	340
45.813	327
45.863	320
45.913	314
45.963	320
46.013	331
46.064	353
46.114	385
46.164	408
46.214	448
46.264	470
46.314	515
46.365	545
46.415	558
46.465	593
46.515	597
46.566	601
46.617	608
46.667	579
46.717	583
46.767	557
46.817	513
46.867	496
46.918	459
46.968	421
47.018	394
47.068	362
47.118	340
47.168	324
47.219	316
47.269	312
47.319	325
47.369	329
47.419	355
47.471	385
47.521	418
47.571	452
47.621	479
47.671	520
47.721	544
47.772	573
47.822	596
47.872	586
47.922	612
47.972	607
48.022	583
48.073	581
48.123	543
48.173	520
48.223	491
48.273	445
48.324	421
48.375	389
48.425	356
48.475	335
48.525	327
48.575	308
48.626	311
48.676	321
48.726	333
48.776	360
48.826	385
48.877	421
48.927	453
48.977	489
49.027	526
49.077	540
49.127	583
49.178	598
49.229	595
49.279	615
49.329	577
49.379	597
49.429	579
49.480	536
49.530	521
49.580	486
49.630	445
49.680	416
49.731	383
49.781	352
49.831	332
49.881	318
49.931	309
49.981	312
50.032	317
50.082	335
50.133	371
50.183	389
50.233	427
50.283	453
50.334	498
50.384	528
50.434	553
50.484	588
50.534	580
50.585	614
50.635	615
50.685	590
50.735	599
50.785	572
50.835	538
50.886	516
50.936	469
50.986	442
51.037	410
51.087	374
51.138	348
51.188	329
51.238	312
51.288	308
51.338	313
51.388	314
51.439	339
51.489	365
51.539	398
51.589	431
51.639	462
51.689	504
51.740	520
51.790	569
51.840	591
51.890	588
51.941	617
51.992	610
52.042	598
52.092	597
52.142	549
52.192	543
52.242	510
52.293	467
52.343	439
52.393	404
52.443	368
52.493	343
52.543	323
52.594	308
52.644	307
52.694	309
52.744	319
52.794	345
52.846	368
52.896	403
52.946	432
52.996	476
53.046	509
53.096	529
53.147	574
53.197	588
53.247	604
53.297	618
53.347	597
53.397	611
53.448	593
53.498	553
53.548	538
53.598	499
53.648	464
53.699	431
53.750	392
53.800	364
53.850	337
53.900	318
53.950	305
54.001	309
54.051	304
54.101	321
54.151	344
54.201	377
54.251	409
54.302	437
54.352	482
54.402	511
54.452	545
54.502	580
54.553	580
54.603	617
54.654	620
54.704	603
54.754	612
54.804	584
54.855	559
54.905	533
54.955	486
55.005	462
55.055	424
55.106	386
55.156	357
55.206	335
55.256	306
55.306	302
55.356	301
55.407	305
55.457	322
55.507	344
55.558	381
55.608	419
55.658	447
55.709	487
55.759	510
55.809	557
55.859	582
55.909	593
55.960	621
56.010	596
56.060	619
56.110	610
56.160	571
56.210	560
56.261	527
56.311	485
56.361	457
56.411	415
56.462	378
56.512	351
56.563	325
56.613	306
56.663	300
56.713	297
56.763	305
56.814	327
56.864	345
56.914	384
56.964	410
57.014	455
57.064	491
57.115	517
57.165	562
57.215	570
57.265	613
57.315	622
57.366	602
57.417	622
57.467	606
57.517	578
57.567	556
57.617	506
57.668	487
57.718	450
57.768	407
57.818	377
57.868	347
57.918	316
57.969	303
58.019	299
58.069	290
58.119	305
58.169	323
58.219	355
58.271	388
58.321	416
58.371	461
58.421	488
58.471	535
58.522	568
58.572	575
58.622	615
58.672	618
58.722	617
58.772	622
58.823	583
58.873	586
58.923	551
58.973	507
59.023	483
59.074	442
59.124	400
59.175	371
59.225	341
59.275	310
59.325	300
59.376	294
59.426	295
59.476	309
59.526	322
59.576	359
59.626	386
59.677	425
59.727	467
59.777	494
59.827	540
59.877	568
59.928	591
59.978	619
60.029	604
60.079	629
60.129	621
60.179	589
60.230	581
60.280	542
60.330	506
60.380	476
60.430	428
60.480	400
60.531	364
60.581	333
60.631	309
60.681	303
60.731	288
60.782	294
60.832	308
60.882	329
60.933	364
60.983	390
61.033	433
61.084	471
61.134	505
61.184	547
61.234	561
61.284	606
61.334	620
61.385	609
61.435	629
61.485	611
61.535	599
61.585	576
61.636	525
61.686	509
61.736	469
61.786	424
61.837	393
61.887	362
61.938	324
61.988	306
62.038	297
62.088	290
62.138	295
62.189	308
62.239	333
62.289	373
62.339	397
62.389	440
62.439	469
62.490	518
62.540	553
62.590	572
62.640	611
62.690	593
62.741	627
62.792	629
62.842	595
62.892	601
62.942	567
62.992	526
63.043	503
63.093	458
63.143	419
63.193	386
63.243	350
63.293	321
63.344	303
63.394	289
63.444	287
63.494	303
63.544	304
63.594	339
63.646	369
63.696	406
63.746	445
63.796	478
63.846	524
63.897	541
63.947	591
63.997	613
64.047	611
64.097	633
64.147	625
64.198	606
64.248	598
64.298	542
64.348	533
64.398	496
64.448	446
64.499	417
64.550	381
64.600	342
64.650	317
64.700	305
64.751	282
64.801	289
64.851	296
64.901	311
64.951	347
65.001	373
65.052	412
65.102	442
65.152	492
65.202	529
65.252	552
65.302	596
65.353	612
65.403	620
65.454	633
65.504	604
65.554	619
65.605	593
65.655	546
65.705	528
65.755	488
65.805	444
65.855	411
65.906	372
65.956	336
66.006	313
66.056	296
66.106	287
66.157	291
66.207	292
66.257	314
66.307	346
66.358	380
66.408	417
66.459	449
66.509	498
66.559	530
66.609	565
66.659	600
66.709	597
66.760	632
66.810	632
66.860	611
66.910	616
66.960	583
67.011	549
67.061	523
67.111	473
67.161	444
67.211	406
67.262	365
67.313	334
67.363	311
67.413	288
67.463	285
67.513	290
67.563	296
67.614	319
67.664	352
67.714	385
67.764	422
67.814	459
67.865	503
67.915	528
67.965	576
68.015	602
68.065	606
68.115	634
68.167	620
68.217	621
68.267	614
68.317	562
68.367	552
68.418	518
68.468	471
68.518	439
68.568	401
68.618	358
68.668	330
68.719	307
68.769	289
68.819	286
68.869	288
68.919	297
68.969	343
69.020	352
69.071	389
69.121	418
69.171	470
69.221	506
69.272	531
69.322	578
69.372	579
69.422	622
69.472	633
69.522	607
69.573	626
69.623	606
69.673	565
69.723	549
69.773	501
69.823	472
69.874	434
69.924	391
69.975	359
70.025	328
70.075	301
70.126	288
70.176	302
70.226	280
70.276	301
70.326	325
70.376	359
70.427	393
70.477	424
70.527	473
70.577	498
70.627	547
70.677	582
70.728	587
70.778	627
70.829	629
70.879	619
70.929	626
70.980	580
71.030	578
71.080	545
71.130	499
71.180	472
71.230	431
71.281	388
71.331	357
71.381	325
71.431	296
71.481	287
71.531	288
71.582	287
71.632	303
71.682	326
71.733	361
71.783	391
71.834	432
71.884	476
71.934	502
71.984	552
72.034	580
72.084	601
72.135	628
72.185	609
72.235	635
72.285	623
72.335	588
72.386	575
72.436	539
72.486	498
72.536	467
72.586	419
72.637	384
72.688	353
72.738	321
72.788	298
72.838	290
72.888	281
72.938	289
72.989	305
73.039	328
73.089	366
73.139	393
73.189	440
73.240	478
73.290	511
73.340	556
73.390	567
73.440	613
73.490	627
73.542	612
73.592	632
73.642	614
73.692	593
73.742	569
73.792	522
73.843	501
73.893	461
73.943	412
73.993	383
74.043	350
74.094	314
74.144	295
74.194	288
74.244	284
74.294	291
74.344	306
74.395	338
74.446	371
74.496	400
74.546	446
74.596	473
74.646	524
74.697	560
74.747	577
74.797	616
74.847	619
74.897	627
74.948	632
74.998	596
75.048	599
75.098	564
75.148	518
75.198	496
75.249	453
75.299	410
75.350	378
75.400	341
75.450	313
75.501	295
75.551	285
75.601	283
75.651	299
75.701	306
75.751	343
75.802	371
75.852	411
75.902	451
75.952	484
76.002	530
76.052	556
76.103	594
76.153	619
76.203	613
76.254	635
76.304	628
76.355	598
76.405	595
76.455	550
76.505	524
76.555	490
76.605	438
76.656	409
76.706	372
76.756	336
76.806	309
76.856	311
76.906	276
76.957	283
77.007	294
77.057	312
77.107	348
77.158	375
77.209	415
77.259	453
77.309	495
77.359	534
77.409	553
77.459	601
77.510	618
77.560	621
77.610	636
77.660	608
77.710	617
77.760	590
77.811	537
77.861	523
77.911	483
77.961	436
78.011	404
78.063	367
78.113	328
78.163	305
78.213	292
78.263	281
78.313	285
78.364	292
78.414	314
78.464	349
78.514	377
78.564	420
78.614	451
78.665	502
78.715	536
78.765	565
78.815	604
78.865	596
78.916	639
78.967	634
79.017	606
79.067	615
79.117	584
79.167	542
79.218	520
79.268	466
79.318	436
79.368	399
79.418	358
79.469	327
79.519	305
79.569	284
79.619	281
79.669	286
79.719	290
79.770	318
79.821	352
79.871	387
79.921	425
79.971	459
80.021	507
80.072	529
80.122	581
80.172	606
80.222	607
80.272	636
80.323	627
80.373	616
80.423	611
80.473	557
80.523	549
80.573	513
80.624	465
80.674	433
80.725	395
80.775	352
80.825	323
80.875	301
80.926	282
80.976	280
81.026	285
81.076	296
81.126	326
81.177	352
81.227	391
81.277	424
81.327	473
81.377	511
81.427	535
81.478	584
81.528	601
81.578	619
81.629	635
81.679	608
81.730	626
81.780	606
81.830	561
81.880	545
81.930	504
81.980	464
82.031	428
82.081	384
82.131	352
82.181	321
82.231	296
82.281	282
82.332	287
82.382	280
82.432	299
82.482	328
82.533	361
82.584	396
82.634	428
82.684	478
82.734	509
82.784	549
82.834	588
82.885	594
82.935	630
82.985	634
83.035	618
83.085	625
83.135	592
83.186	568
83.236	539
83.286	488
83.336	463
83.386	421
83.438	377
83.488	345
83.538	319
83.588	289
83.638	281
83.688	282
83.739	285
83.789	303
83.839	333
83.889	366
83.939	405
83.989	438
84.040	484
84.090	507
84.140	560
84.190	589
84.240	600
84.291	632
84.342	604
84.392	631
84.442	622
84.492	578
84.542	568
84.593	533
84.643	486
84.693	456
84.743	415
84.793	372
84.843	341
84.894	312
84.944	290
84.994	283
85.044	280
85.094	288
85.145	311
85.195	336
85.246	371
85.296	400
85.346	448
85.396	488
85.447	517
85.497	566
85.547	576
85.597	622
85.647	633
85.698	617
85.748	633
85.798	612
85.848	584
85.898	563
85.948	514
85.999	491
86.049	450
86.099	403
86.150	371
86.200	337
86.250	304
86.301	286
86.351	282
86.401	272
86.451	289
86.501	307
86.552	342
86.602	375
86.652	406
86.702	455
86.752	481
86.802	534
86.853	569
86.903	583
86.953	623
87.003	628
87.054	626
87.104	633
87.155	590
87.205	593
87.255	558
87.305	511
87.355	486
87.406	443
87.456	398
87.506	365
87.556	332
87.606	302
87.656	286
87.707	278
87.757	278
87.807	293
87.857	305
87.907	346
87.958	374
88.009	416
88.059	460
88.109	489
88.159	539
88.209	568
88.260	597
88.310	626
88.360	613
88.410	638
88.460	630
88.510	595
88.561	588
88.611	547
88.661	514
88.711	481
88.761	429
88.811	399
88.863	361
88.913	325
88.963	299
89.013	287
89.063	272
89.114	279
89.164	293
89.214	313
89.264	351
89.314	378
89.364	421
89.415	463
89.465	500
89.515	543
89.565	562
89.615	608
89.666	625
89.716	620
89.767	638
89.817	618
89.867	607
89.917	583
89.968	532
90.018	516
90.068	475
90.118	426
90.168	394
90.218	359
90.269	320
90.319	297
90.369	284
90.419	276
90.469	281
90.520	293
90.570	318
90.621	358
90.671	384
90.721	427
90.771	459
90.822	510
90.872	546
90.922	571
90.972	611
91.022	594
91.072	635
91.123	637
91.173	609
91.223	610
91.273	575
91.323	534
91.374	512
91.424	463
91.474	425
91.525	390
91.575	349
91.625	319
91.676	297
91.726	281
91.776	276
91.826	287
91.876	290
91.926	327
91.977	355
92.027	392
92.077	432
92.127	467
92.177	515
92.228	536
92.278	587
92.328	613
92.378	606
92.429	638
92.479	630
92.530	611
92.580	605
92.630	552
92.680	542
92.730	506
92.781	453
92.831	423
92.881	385
