#Creator: pendulumdriveEventBuffer
#Creation time: Fri Apr  7 15:31:08 2017
#Time	Pos
#[s]	[au]
12.759	450
12.809	460
12.859	463
12.909	458
12.959	468
13.010	466
13.060	466
13.110	470
13.160	459
13.210	470
13.260	469
13.311	460
13.361	468
13.411	462
13.461	464
13.511	466
13.561	455
13.613	465
13.663	464
13.713	456
13.763	464
13.813	458
13.864	461
13.914	463
13.964	453
14.014	461
14.064	459
14.114	452
14.165	458
14.215	447
14.265	453
14.315	454
14.365	445
14.416	454
14.466	455
14.517	450
14.567	459
14.617	456
14.667	462
14.718	467
14.768	461
14.818	473
14.868	474
14.918	470
14.968	479
15.019	471
15.069	477
15.119	477
15.169	464
15.219	471
15.270	466
15.320	456
15.371	458
15.421	447
15.471	446
15.521	444
15.572	433
15.622	440
15.672	440
15.722	435
15.772	444
15.822	439
15.873	452
15.923	459
15.973	456
16.023	472
16.073	476
16.124	475
16.174	488
16.224	480
16.275	492
16.325	491
16.375	477
16.426	486
16.476	478
16.526	468
16.576	466
16.626	449
16.676	450
16.727	443
16.777	429
16.827	432
16.877	429
16.927	424
16.978	431
17.028	426
17.078	439
17.128	446
17.179	446
17.229	464
17.280	470
17.330	475
17.380	488
17.430	482
17.480	500
17.531	501
17.581	488
17.631	499
17.681	491
17.731	482
17.781	480
17.832	460
17.882	460
17.932	450
17.982	433
18.032	432
18.083	425
18.134	416
18.184	420
18.234	415
18.284	425
18.334	431
18.385	433
18.435	449
18.485	457
18.535	467
18.585	482
18.635	478
18.686	499
18.736	504
18.786	498
18.836	509
18.886	501
18.936	497
18.988	495
19.038	475
19.088	475
19.138	463
19.188	444
19.239	440
19.289	429
19.339	417
19.389	417
19.439	408
19.489	414
19.540	418
19.590	420
19.640	433
19.690	443
19.740	453
19.790	468
19.841	468
19.892	491
19.942	499
19.992	498
20.042	512
20.093	501
20.143	509
20.193	507
20.243	489
20.293	491
20.343	479
20.394	460
20.444	456
20.494	440
20.544	428
20.594	423
20.644	410
20.695	413
20.745	412
20.796	409
20.846	420
20.896	428
20.947	435
20.997	451
21.047	452
21.097	475
21.147	485
21.197	488
21.248	505
21.298	498
21.348	512
21.398	513
21.448	499
21.499	503
21.549	492
21.599	475
21.649	472
21.700	451
21.750	446
21.801	437
21.851	421
21.901	420
21.951	415
22.001	408
22.051	416
22.102	416
22.152	425
22.202	437
22.252	439
22.302	459
22.353	469
22.403	474
22.453	491
22.503	487
22.553	505
22.604	508
22.655	495
22.705	506
22.755	498
22.805	486
22.855	485
22.905	463
22.956	464
23.006	453
23.056	434
23.106	435
23.156	427
23.207	419
23.257	422
23.307	415
23.357	426
23.407	432
23.457	431
23.509	448
23.559	455
23.609	460
23.659	476
23.709	472
23.760	490
23.810	495
23.860	486
23.910	499
23.960	494
24.010	488
24.061	488
24.111	472
24.161	474
24.211	466
24.261	450
24.311	451
24.362	443
24.413	434
24.463	435
24.513	427
24.563	434
24.614	436
24.664	432
24.714	445
24.764	448
24.814	451
24.864	463
24.915	459
24.965	474
25.015	478
25.065	472
25.115	485
25.165	482
25.216	480
25.266	483
25.317	468
25.367	477
25.417	473
25.468	460
25.518	464
25.568	457
25.618	453
25.668	453
25.718	441
25.769	449
25.819	449
25.869	441
25.919	451
25.969	449
26.019	450
26.070	457
26.120	450
26.171	461
26.221	463
26.271	457
26.322	467
26.372	465
26.422	466
26.472	470
26.522	461
26.572	470
26.623	469
26.673	463
26.723	469
26.773	466
26.823	465
26.873	468
26.924	459
26.974	467
27.024	465
27.075	457
27.125	464
27.176	459
27.226	458
27.276	460
27.326	450
27.376	456
27.426	454
27.477	446
27.527	453
27.577	449
27.627	450
27.677	454
27.728	446
27.778	457
27.828	459
27.878	456
27.928	466
27.979	464
28.030	470
28.080	476
28.130	470
28.180	480
28.230	480
28.280	474
28.331	481
28.381	471
28.431	473
28.481	471
28.531	457
28.582	461
28.632	455
28.682	444
28.732	446
28.782	435
28.832	436
28.884	438
28.934	432
28.984	440
29.034	442
29.084	440
29.134	453
29.185	449
29.235	465
29.285	474
29.335	470
29.385	487
29.436	489
29.486	487
29.536	496
29.586	483
29.636	492
29.686	488
29.737	472
29.788	475
29.838	466
29.888	452
29.938	450
29.988	435
30.039	433
30.089	429
30.139	419
30.189	425
30.239	426
30.290	424
30.340	435
30.390	434
30.440	450
30.490	461
30.540	461
30.591	481
30.641	488
30.692	489
30.742	503
30.792	494
30.843	507
30.893	505
30.943	492
30.993	494
31.043	483
31.093	470
31.144	464
31.194	443
31.244	442
31.294	432
31.344	417
31.394	418
31.445	415
31.495	408
31.545	418
31.596	416
31.646	432
31.697	442
31.747	445
31.797	465
31.847	475
31.897	483
31.947	499
31.998	494
32.048	513
32.098	514
32.148	500
32.198	511
32.248	500
32.299	490
32.349	484
32.399	462
32.449	458
32.500	445
32.551	426
32.601	424
32.651	415
32.701	406
32.751	409
32.801	406
32.852	415
32.902	423
32.952	427
33.002	446
33.052	457
33.102	468
33.153	486
33.203	484
33.253	507
33.303	512
33.353	507
33.405	518
33.455	509
33.505	506
33.555	501
33.605	478
33.655	478
33.706	464
33.756	444
33.806	438
33.856	426
33.906	414
33.956	411
34.007	403
34.057	409
34.107	412
34.157	413
34.207	429
34.258	439
34.309	450
34.359	467
34.409	468
34.459	492
34.509	501
34.560	500
34.610	516
34.660	504
34.710	513
34.760	511
34.811	491
34.861	495
34.911	481
34.961	462
35.011	457
35.061	442
35.112	429
35.163	423
35.213	411
35.263	412
35.313	411
35.363	409
35.414	419
35.464	427
35.514	436
35.564	449
35.614	450
35.665	473
35.715	484
35.765	486
35.815	503
35.865	495
35.915	510
35.966	510
36.016	495
36.067	502
36.117	493
36.167	477
36.217	474
36.268	451
36.318	449
36.368	441
36.418	425
36.468	426
36.519	422
36.569	416
36.619	422
36.669	418
36.719	429
36.769	439
36.820	441
36.870	457
36.920	466
36.971	469
37.021	485
37.072	479
37.122	496
37.172	499
37.222	489
37.272	499
37.322	493
37.373	483
37.423	483
37.473	465
37.523	467
37.573	459
37.623	443
37.674	445
37.724	439
37.774	432
37.824	434
37.875	426
37.926	435
37.976	439
38.026	435
38.076	448
38.126	453
38.176	456
38.227	467
38.277	462
38.327	478
38.377	481
38.427	476
38.477	487
38.528	482
38.578	479
38.628	482
38.678	468
38.728	476
38.780	471
38.830	458
38.880	463
38.930	457
38.980	451
39.030	453
39.081	443
39.131	450
39.181	449
39.231	442
39.281	451
39.331	450
39.382	449
39.432	456
39.482	448
39.532	461
39.582	463
39.633	457
39.684	467
39.734	465
39.784	465
39.834	471
39.884	463
39.935	472
39.985	472
40.035	464
40.085	473
40.135	470
40.185	468
40.236	471
40.286	460
40.336	469
40.386	465
40.436	456
40.487	462
40.537	457
40.588	452
40.638	455
40.688	444
40.738	451
40.789	449
40.839	441
40.889	449
40.939	447
40.989	448
41.040	454
41.090	447
41.140	461
41.190	464
41.240	462
41.290	473
41.341	469
41.391	478
41.441	483
41.492	475
41.542	486
41.592	483
41.643	476
41.693	480
41.743	467
41.793	467
41.843	464
41.894	449
41.944	452
41.994	446
42.044	435
42.094	438
42.144	431
42.195	432
42.245	435
42.295	430
42.345	442
42.396	447
42.446	448
42.497	463
42.547	463
42.597	477
42.647	486
42.697	480
42.748	496
42.798	497
42.848	492
42.898	498
42.948	479
42.998	488
43.049	481
43.099	464
43.149	464
43.199	454
43.249	440
43.300	436
43.351	423
43.401	422
43.451	422
43.501	415
43.551	423
43.602	428
43.652	429
43.702	444
43.752	446
43.802	464
43.852	476
43.903	476
43.953	496
44.003	500
44.053	500
44.103	511
44.153	498
44.205	508
44.255	502
44.305	483
44.355	485
44.405	470
44.456	456
44.506	448
44.556	429
44.606	426
44.656	419
44.706	407
44.757	411
44.807	412
44.857	412
44.907	423
44.957	425
45.008	444
45.058	456
45.109	461
45.159	483
45.209	492
45.259	498
45.310	512
45.360	503
45.410	519
45.460	517
45.510	500
45.560	505
45.611	491
45.661	476
45.711	469
45.761	446
45.811	441
45.862	429
45.912	411
45.963	410
46.013	406
46.063	400
46.113	408
46.164	409
46.214	422
46.264	434
46.314	441
46.364	462
46.414	473
46.465	485
46.515	502
46.565	496
46.615	518
46.665	521
46.716	512
46.766	519
46.816	507
46.867	497
46.917	490
46.967	467
47.018	462
47.068	447
47.118	427
47.168	423
47.218	413
47.268	402
47.319	405
47.369	401
47.419	410
47.469	417
47.519	421
47.570	440
47.620	452
47.670	465
47.720	482
47.771	483
47.821	506
47.872	513
47.922	508
47.972	521
48.022	512
48.072	511
48.123	505
48.173	483
48.223	483
48.273	469
48.323	450
48.373	443
48.424	431
48.474	417
48.524	414
48.574	404
48.624	409
48.675	412
48.726	412
48.776	426
48.826	435
48.876	445
48.926	462
48.977	463
49.027	485
49.077	493
49.127	495
49.177	508
49.227	499
49.278	509
49.328	508
49.378	491
49.428	495
49.478	483
49.528	466
49.580	465
49.630	447
49.680	441
49.730	435
49.780	422
49.831	423
49.881	421
49.931	418
49.981	426
50.031	424
50.081	436
50.132	446
50.182	446
50.232	463
50.282	470
50.332	473
50.382	486
50.433	481
50.484	495
50.534	497
50.584	486
50.634	495
50.685	489
50.735	481
50.785	480
50.835	465
50.885	466
50.935	459
50.986	445
51.036	448
51.086	442
51.136	434
51.186	438
51.236	429
51.287	438
51.337	440
51.388	437
51.438	448
51.488	451
51.539	451
51.589	462
51.639	457
51.689	471
51.739	475
51.789	468
51.840	482
51.890	481
51.940	480
51.990	485
52.040	473
52.091	483
52.141	479
52.191	469
52.241	473
52.292	467
52.342	459
52.393	461
52.443	447
52.493	452
52.543	448
52.593	438
52.643	442
52.694	440
52.744	435
52.794	442
52.844	434
52.894	446
52.945	449
52.995	446
53.045	460
53.095	462
53.145	466
53.196	477
53.247	472
53.297	486
53.347	489
53.397	483
53.447	493
53.497	488
53.548	485
53.598	486
53.648	470
53.698	474
53.748	467
53.799	452
53.849	453
53.899	443
53.949	434
53.999	434
54.049	423
54.101	427
54.151	428
54.201	424
54.251	434
54.301	439
54.352	444
54.402	457
54.452	457
54.502	475
54.552	482
54.602	484
54.653	499
54.703	495
54.753	503
54.803	506
54.853	490
54.903	500
54.954	491
55.005	475
55.055	473
55.105	462
55.155	448
55.206	441
55.256	423
55.306	422
55.356	417
55.406	408
55.456	414
55.507	419
55.557	419
55.607	430
55.657	434
55.707	453
55.757	465
55.808	471
55.858	490
55.909	491
55.959	507
56.009	515
56.060	506
56.110	519
56.160	514
56.210	500
56.260	500
56.310	479
56.361	473
56.411	462
56.461	439
56.511	434
56.561	422
56.611	408
56.662	406
56.712	399
56.763	400
56.813	408
56.863	409
56.914	425
56.964	438
57.014	446
57.064	468
57.114	473
57.164	496
57.215	508
57.265	506
57.315	524
57.365	524
57.415	517
57.465	521
57.516	499
57.566	501
57.616	487
57.667	465
57.717	457
57.768	441
57.818	421
57.868	416
57.918	400
57.968	398
58.018	398
58.069	395
58.119	405
58.169	415
58.219	422
58.269	442
58.320	449
58.370	473
58.420	488
58.470	490
58.520	514
58.571	519
58.622	520
58.672	528
58.722	511
58.772	519
58.822	509
58.872	487
58.923	483
58.973	466
59.023	446
59.073	437
59.123	417
59.174	413
59.224	406
59.274	397
59.324	401
59.374	404
59.424	406
59.476	422
59.526	426
59.576	448
59.626	463
59.676	467
59.726	491
59.777	499
59.827	507
59.877	519
59.927	505
59.977	521
60.028	516
60.078	500
60.128	500
60.178	486
60.228	471
60.278	462
60.329	441
60.380	437
60.430	427
60.480	413
60.530	413
60.580	411
60.631	409
60.681	417
60.731	417
60.781	432
60.831	443
60.882	446
60.932	466
60.982	473
61.032	484
61.082	496
61.132	490
61.183	506
61.233	507
61.284	496
61.334	503
61.384	493
61.435	485
61.485	482
61.535	463
61.585	463
61.635	453
61.685	440
61.736	438
61.786	431
61.836	425
61.886	427
61.936	420
61.986	430
62.037	434
62.087	433
62.137	447
62.188	451
62.238	457
62.289	468
62.339	465
62.389	481
62.439	485
62.489	482
62.539	493
62.590	484
62.640	490
62.690	491
62.740	477
62.790	483
62.840	477
62.891	465
62.941	467
62.991	455
63.041	452
63.092	450
63.143	438
63.193	442
63.243	438
63.293	431
63.343	438
63.393	431
63.444	438
63.494	444
63.544	440
63.594	453
63.644	458
63.694	457
63.745	470
63.795	463
63.845	480
63.895	484
63.945	480
63.997	491
64.047	491
64.097	484
64.147	490
64.197	475
64.247	482
64.298	477
64.348	464
64.398	464
64.448	456
64.498	443
64.548	444
64.599	430
64.649	432
64.699	430
64.749	422
64.799	429
64.850	431
64.901	430
64.951	442
65.001	440
65.051	456
65.101	467
65.152	465
65.202	484
65.252	488
65.302	492
65.352	502
65.403	493
65.453	506
65.503	503
65.553	488
65.603	493
65.653	482
65.704	468
65.755	464
65.805	444
65.855	442
65.905	433
65.955	418
66.006	419
66.056	415
66.106	410
66.156	415
66.206	414
66.257	428
66.307	438
66.357	442
66.407	461
66.457	471
66.507	480
66.558	497
66.608	493
66.659	514
66.709	517
66.759	507
66.809	517
66.860	508
66.910	498
66.960	494
67.010	470
67.060	468
67.111	453
67.161	433
67.211	427
67.261	415
67.311	403
67.361	403
67.412	398
67.462	404
67.512	410
67.563	412
67.613	431
67.664	443
67.714	456
67.764	475
67.814	479
67.864	504
67.914	514
67.965	512
68.015	528
68.065	522
68.115	522
68.165	521
68.215	496
68.266	498
68.316	483
68.366	460
68.416	451
68.467	433
68.518	416
68.568	409
68.618	394
68.668	395
68.718	394
68.768	392
68.819	404
68.869	415
68.919	426
68.969	446
69.019	451
69.069	479
69.120	494
69.170	501
69.220	521
69.270	514
69.320	531
69.372	534
69.422	515
69.472	523
69.522	509
69.572	488
69.622	480
69.673	458
69.723	442
69.773	430
69.823	411
69.873	404
69.923	397
69.974	388
70.024	392
70.074	402
70.124	402
70.174	418
70.225	426
70.276	450
70.326	466
70.376	475
70.426	499
70.476	498
70.527	522
70.577	529
70.627	518
70.677	532
70.727	524
70.777	509
70.828	506
70.878	479
70.928	472
70.978	458
71.028	435
71.079	427
71.129	415
71.180	400
71.230	399
71.280	393
71.330	396
71.381	405
71.431	409
71.481	425
71.531	440
71.581	449
71.632	471
71.682	474
71.732	500
71.782	510
71.832	506
71.882	524
71.933	521
71.983	515
72.033	516
72.084	495
72.134	496
72.184	484
72.235	463
72.285	456
72.335	442
72.385	426
72.435	422
72.486	410
72.536	410
72.586	410
72.636	408
72.686	418
72.736	425
72.787	430
72.837	447
72.887	449
72.937	470
72.988	480
73.038	479
73.089	499
73.139	502
73.189	502
73.239	510
73.289	496
73.340	503
73.390	497
73.440	480
73.490	481
73.540	469
73.590	456
73.641	453
73.691	436
73.741	436
73.791	431
73.841	420
73.892	426
73.943	426
73.993	423
74.043	433
74.093	430
74.143	446
74.194	452
74.244	452
74.294	468
74.344	473
74.394	477
74.444	488
74.495	481
74.545	495
74.595	496
74.645	487
74.695	495
74.745	487
74.797	483
74.847	482
74.897	464
74.947	469
74.997	462
75.048	448
75.098	449
75.148	441
75.198	433
75.248	435
75.298	425
75.349	432
75.399	433
75.449	429
75.499	439
75.549	443
75.600	448
75.650	458
75.701	453
75.751	472
75.801	479
75.851	476
75.902	491
75.952	491
76.002	494
76.052	499
76.102	487
76.152	497
76.203	491
76.253	475
76.303	479
76.353	468
76.403	459
76.454	453
76.504	437
76.555	437
76.605	430
76.655	419
76.705	422
76.756	423
76.806	420
76.856	427
76.906	425
76.956	441
77.006	450
77.057	452
77.107	471
77.157	474
77.207	489
77.257	499
77.308	495
77.358	511
77.408	511
77.459	501
77.509	509
77.559	488
77.610	492
77.660	484
77.710	464
77.760	460
77.810	447
77.860	429
77.911	425
77.961	411
78.011	406
78.061	408
78.111	401
78.162	411
78.212	417
78.262	421
78.312	438
78.363	443
78.413	464
78.464	480
78.514	483
78.564	505
78.614	512
78.664	512
78.715	526
78.765	512
78.815	525
78.865	517
78.915	496
78.965	495
79.016	478
79.066	458
79.116	449
79.166	427
79.216	418
79.267	407
79.318	395
79.368	395
79.418	394
79.468	392
79.518	404
79.569	408
79.619	428
79.669	445
79.719	455
79.769	479
79.819	493
79.870	504
79.920	523
79.970	515
80.020	537
80.070	538
80.120	522
80.172	529
80.222	513
80.272	496
80.322	486
80.372	460
80.423	449
80.473	431
80.523	409
80.573	401
80.623	391
80.673	382
80.724	384
80.774	384
80.824	395
80.874	407
80.924	417
80.974	441
81.025	459
81.076	475
81.126	499
81.176	501
81.226	529
81.277	537
81.327	533
81.377	546
81.427	536
81.477	530
81.527	523
81.578	493
81.628	487
81.678	468
81.728	441
81.778	428
81.828	411
81.879	392
81.929	386
81.980	376
82.030	378
82.080	383
82.131	386
82.181	404
82.231	421
82.281	436
82.331	461
82.381	473
82.432	502
82.482	517
82.532	521
82.582	543
82.632	531
82.683	546
82.733	545
82.783	520
82.833	523
82.884	504
82.934	477
82.985	466
83.035	443
83.085	422
83.135	407
83.185	389
83.235	384
83.286	379
83.336	374
83.386	383
83.436	398
83.486	402
83.537	424
83.587	434
83.637	463
83.687	483
83.737	495
83.788	520
83.839	515
83.889	540
83.939	546
83.989	528
84.039	542
84.089	530
84.140	508
84.190	501
84.240	475
84.290	460
84.340	443
84.391	419
84.441	409
84.491	397
84.541	384
84.591	384
84.641	381
84.693	386
84.743	400
84.793	408
84.843	430
84.893	447
84.944	460
84.994	485
85.044	489
85.094	516
85.144	526
85.194	519
85.245	537
85.295	533
85.345	522
85.395	522
85.445	497
85.495	494
85.546	479
85.597	454
85.647	445
85.697	430
85.747	413
85.798	407
85.848	397
85.898	396
85.948	399
85.998	398
86.048	412
86.099	423
86.149	430
86.199	450
86.249	456
86.299	478
86.349	491
86.400	493
86.450	512
86.501	515
86.551	513
86.601	521
86.652	506
86.702	511
86.752	502
86.802	481
86.852	480
86.902	466
86.953	450
87.003	444
87.053	426
87.103	425
87.153	419
87.203	410
87.254	414
87.304	415
87.355	416
87.405	426
87.455	427
87.506	444
87.556	454
87.606	457
87.656	474
87.706	482
87.756	487
87.807	499
87.857	492
87.907	507
87.957	507
88.007	496
88.057	502
88.108	494
88.158	485
88.208	481
88.259	462
88.309	463
88.360	453
88.410	436
88.460	436
88.510	428
88.560	420
88.610	422
88.661	415
88.711	422
88.761	425
88.811	424
88.861	438
88.912	444
88.962	452
89.012	466
89.062	465
89.112	485
89.163	493
89.214	491
89.264	507
89.314	504
89.364	507
89.414	509
89.464	492
89.515	498
89.565	490
89.615	472
89.665	471
89.715	456
89.766	444
89.816	436
89.866	418
89.916	419
89.966	414
90.016	405
90.068	411
90.118	415
90.168	416
90.218	428
90.268	430
90.318	450
90.369	463
90.419	468
90.469	489
90.519	489
90.569	508
90.620	517
90.670	508
90.720	524
90.770	520
90.820	505
90.870	509
90.921	488
90.972	482
91.022	470
91.072	448
91.122	440
91.172	426
91.223	409
91.273	405
91.323	399
91.373	392
91.423	398
91.474	397
91.524	411
91.574	423
91.624	432
91.674	453
91.724	463
91.775	485
91.825	502
91.876	504
91.926	526
91.976	531
92.027	528
92.077	537
92.127	515
92.177	524
92.227	512
92.277	486
92.328	481
92.378	461
92.428	437
92.478	426
92.528	405
92.578	394
92.629	389
92.679	380
92.729	383
92.780	388
92.830	392
92.881	409
92.931	419
92.981	442
93.031	464
93.081	475
93.131	503
93.182	516
93.232	525
93.282	544
93.332	535
93.382	550
93.432	545
93.483	521
93.533	524
93.583	503
93.633	482
93.684	468
93.735	438
93.785	424
93.835	407
93.885	387
93.935	381
93.985	376
94.036	369
94.086	377
94.136	382
94.186	399
94.236	417
94.286	430
94.337	459
94.387	479
94.437	497
94.487	522
94.537	522
94.589	549
94.639	554
94.689	541
94.739	554
94.789	539
94.839	525
94.890	513
94.940	481
94.990	471
95.040	447
95.090	418
95.140	405
95.191	390
95.241	372
95.291	369
95.341	365
95.391	370
95.442	380
95.493	390
95.543	412
95.593	433
95.643	453
95.693	481
95.744	491
95.794	523
95.844	538
95.894	538
95.944	559
95.995	553
96.045	551
96.095	548
96.145	517
96.195	515
96.245	493
96.296	463
96.347	448
96.397	423
96.447	400
96.497	387
96.547	371
96.598	367
96.648	366
96.698	367
96.748	379
96.798	395
96.849	409
96.899	434
96.949	449
96.999	481
97.049	503
97.099	514
97.150	540
97.200	540
97.251	554
97.301	558
97.351	538
97.401	546
97.452	530
97.502	503
97.552	492
97.602	463
97.652	442
97.703	424
97.753	400
97.803	389
97.853	379
97.903	368
97.953	370
98.004	382
98.054	380
98.104	399
98.155	412
98.205	437
98.256	459
98.306	474
98.356	503
98.406	507
98.456	533
98.506	544
98.557	534
98.607	552
98.657	544
98.707	527
98.757	525
98.807	494
98.858	487
98.908	468
98.958	438
99.008	427
99.059	411
99.110	392
99.160	388
99.210	379
99.260	378
99.310	386
99.360	392
99.411	408
99.461	424
99.511	436
99.561	461
99.611	468
99.661	497
99.712	512
99.762	512
99.812	532
99.862	533
99.912	529
99.964	533
100.014	511
100.064	514
100.114	500
100.164	474
100.214	469
100.265	451
100.315	431
100.365	423
100.415	407
100.465	404
100.515	400
100.566	394
100.616	401
100.666	408
100.716	412
100.766	430
100.817	433
100.868	456
100.918	470
100.968	477
101.018	496
101.068	502
101.119	507
101.169	518
101.219	506
101.269	520
101.319	515
101.369	496
101.420	501
101.470	487
101.520	472
101.570	466
101.620	446
101.671	442
101.721	433
101.772	417
101.822	418
101.872	414
101.922	409
101.973	415
102.023	413
102.073	426
102.123	434
102.173	437
102.224	455
102.274	463
102.324	472
102.374	487
102.424	482
102.474	503
102.525	507
102.575	500
102.625	513
102.676	506
102.726	501
102.776	500
102.827	480
102.877	483
102.927	472
102.977	452
103.027	451
103.078	439
103.128	426
103.178	423
103.228	411
103.278	414
103.328	413
103.379	409
103.429	419
103.479	426
103.529	432
103.580	446
103.630	448
103.681	470
103.731	480
103.781	484
103.831	503
103.881	501
103.932	513
103.982	518
104.032	507
104.082	516
104.132	510
104.182	491
104.233	492
104.283	471
104.333	464
104.383	453
104.433	430
104.484	427
104.535	416
104.585	403
104.635	403
104.685	406
104.735	400
104.786	408
104.836	410
104.886	427
104.936	440
104.986	448
105.036	470
105.087	476
105.137	498
105.187	512
105.237	510
105.287	529
105.337	529
105.389	523
105.439	529
105.489	509
105.539	509
105.589	496
105.640	471
105.690	464
105.740	446
105.790	426
105.840	415
105.890	399
105.941	390
105.991	388
106.041	382
106.091	390
106.141	398
106.192	404
106.242	424
106.293	433
106.343	457
106.393	479
106.443	484
106.494	513
106.544	524
106.594	529
106.644	545
106.694	533
106.744	545
106.795	537
106.845	511
106.895	512
106.945	492
106.995	467
107.046	454
107.096	426
107.147	412
107.197	399
107.247	382
107.297	378
107.348	377
107.398	372
107.448	383
107.498	390
107.548	410
107.598	430
107.649	442
107.699	473
107.749	492
107.799	506
107.849	531
107.900	529
107.950	553
108.000	556
108.051	538
108.101	549
108.151	533
108.202	516
108.252	503
108.302	470
108.352	458
108.402	436
108.452	407
108.503	396
108.553	383
108.603	368
108.653	366
108.703	364
108.754	373
108.804	386
108.854	396
108.904	422
108.955	443
109.005	464
109.056	491
109.106	499
109.156	533
109.206	546
109.256	545
109.307	563
109.357	555
109.407	550
109.457	545
109.507	513
109.557	509
109.608	485
109.658	454
109.708	437
109.758	415
109.808	390
109.859	379
109.910	366
109.960	362
110.010	363
110.060	365
110.110	380
110.161	398
110.211	413
110.261	441
110.311	457
110.361	491
110.411	512
110.462	520
110.512	549
110.562	550
110.612	561
110.662	564
110.712	543
110.764	547
110.814	529
110.864	500
110.914	487
110.964	463
111.015	434
111.065	415
111.115	390
111.165	378
111.215	369
111.265	360
111.316	362
111.366	379
111.416	377
111.466	398
111.516	412
111.566	442
111.617	465
111.668	481
111.718	513
111.768	515
111.818	545
111.869	556
111.919	544
111.969	561
112.019	552
112.069	535
112.119	528
112.170	495
112.220	483
112.270	462
112.320	430
112.370	416
112.420	398
112.471	379
112.521	373
112.572	367
112.622	364
112.672	376
112.723	384
112.773	404
112.823	423
112.873	438
112.923	467
112.973	478
113.024	509
113.074	526
113.124	525
113.174	548
113.224	548
113.275	542
113.325	546
113.375	519
113.425	520
113.476	501
113.526	472
113.577	461
113.627	440
113.677	417
113.727	406
113.777	391
113.827	384
113.878	382
113.928	380
113.978	388
114.028	399
114.078	408
114.129	429
114.179	441
114.229	466
114.279	484
114.329	492
114.380	515
114.431	521
114.481	526
114.531	537
114.581	522
114.631	531
114.681	522
114.732	498
114.782	496
114.832	479
114.882	460
114.932	450
114.983	429
115.033	421
115.083	411
115.133	398
115.183	400
115.233	401
115.285	400
115.335	410
115.385	413
115.435	432
115.485	445
115.536	452
115.586	473
115.636	482
115.686	492
115.736	507
115.786	500
115.837	519
115.887	520
115.937	507
115.987	515
116.037	503
116.087	494
116.138	489
116.189	466
